"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NAP115402.1"	12	9	3	9	5	9	10	1	8	5	2	11	6	3	9	2	4	7	8	12
"NAP122697.1"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NAP122972.1.1"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NAP123216.1"	5	5	10	8	4	2	6	11	8	4	9	12	8	3	9	9	11	12	5	11
"NAP123300.1"	5	8	4	8	10	2	6	11	9	4	8	7	4	6	11	4	11	1	6	6
"NAP123493.1"	4	6	1	1	4	8	9	3	3	10	10	6	9	5	4	7	1	4	10	2
"NM_001001177"	3	3	9	5	11	1	5	4	4	12	1	11	3	10	1	6	5	9	2	8
"NM_001001179"	9	1	8	6	12	10	9	6	11	1	11	3	1	4	6	12	12	10	1	7
"NM_001001321.1"	10	2	6	10	8	11	7	5	7	5	12	4	12	1	12	1	10	5	9	3
"NM_001001326.1"	4	6	1	1	4	8	6	3	3	10	9	6	8	5	4	7	1	12	4	10
"NM_001001796"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_001001884"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_001001892.1"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001001892.10"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001001892.9"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001001983"	6	10	12	7	12	10	4	9	6	6	10	3	9	2	8	11	12	4	10	2
"NM_001001983.1"	6	6	12	1	4	6	12	9	3	6	10	10	9	5	8	7	1	12	10	2
"NM_001002004.2"	4	6	1	1	4	8	6	3	2	10	3	6	5	5	4	7	1	11	4	10
"NM_001002268.1"	6	1	12	7	12	6	4	9	6	6	10	3	9	2	8	12	7	4	1	2
"NM_001002764.1"	10	9	3	10	5	11	7	5	8	5	2	4	6	3	12	2	4	7	8	5
"NM_001002764.3"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_001002791"	1	4	2	3	10	4	10	1	10	7	8	11	4	8	5	4	9	6	6	12
"NM_001002842.1"	10	2	6	10	8	12	7	10	7	2	12	2	12	1	12	1	10	5	9	3
"NM_001002896"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001002927.1"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_001003668"	12	9	3	5	5	9	1	8	8	5	2	11	6	3	9	2	4	7	8	5
"NM_001003672"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001003817.7"	8	12	7	12	12	10	11	2	11	8	11	3	2	11	6	5	6	4	3	1
"NM_001003910.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001003911"	6	10	12	7	7	6	4	9	3	6	9	10	9	2	8	11	7	12	10	2
"NM_001003912.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001004155"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	3	2
"NM_001004185"	7	7	11	5	5	9	1	8	12	9	7	11	7	12	7	3	3	3	12	9
"NM_001005223"	12	11	3	5	5	9	1	8	1	5	2	11	6	3	9	2	3	7	7	8
"NM_001005421.1"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001005477.1"	1	4	2	9	1	4	10	1	10	7	6	9	11	8	5	10	9	8	11	12
"NM_001005507"	7	11	3	5	5	9	1	8	8	9	2	11	7	3	9	2	3	7	8	5
"NM_001005510.1"	3	1	8	11	12	10	8	7	2	10	3	3	3	4	4	12	1	11	1	7
"NM_001005868"	5	5	10	7	2	2	12	9	5	4	5	12	8	6	11	9	11	6	5	11
"NM_001007574.1"	6	10	12	7	7	6	9	9	5	6	10	10	9	2	8	11	7	4	10	2
"NM_001007581.1"	5	5	10	8	2	2	6	11	5	4	5	11	8	6	9	9	11	6	5	11
"NM_001008427.2"	11	4	8	2	3	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_001008533.2"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	3	7	8
"NM_001008542"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001008548"	2	7	11	5	9	9	1	8	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001008550.1"	1	8	4	3	10	5	2	12	9	7	8	7	11	9	10	10	9	1	6	6
"NM_001009545"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_001009575"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_001009949"	9	1	8	6	12	10	9	6	6	1	3	3	1	4	8	12	12	11	1	7
"NM_001010930"	11	4	2	2	1	7	10	7	2	3	3	1	5	8	3	10	2	11	11	12
"NM_001011527"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	5	10	9	8	11	12
"NM_001011756"	2	7	11	4	9	12	3	1	12	11	4	9	10	7	5	3	8	3	7	8
"NM_001011758"	3	11	9	11	2	1	5	4	5	12	5	11	3	10	2	6	5	6	2	4
"NM_001011848"	12	9	3	9	1	4	10	1	8	5	2	9	6	3	9	2	4	7	11	12
"NM_001012305"	5	5	10	1	2	2	6	11	3	4	9	12	8	6	11	9	11	12	10	11
"NM_001012726"	11	4	2	2	3	7	10	7	1	3	4	1	5	7	5	10	2	11	7	12
"NM_001013024"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001013025"	6	10	12	7	7	6	9	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001013365"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001013370.1"	6	10	12	7	7	6	9	9	5	6	10	10	9	2	8	11	7	4	10	2
"NM_001013370.2"	9	1	12	6	12	10	9	6	5	1	5	3	1	2	8	11	12	6	1	2
"NM_001013379"	11	1	8	2	3	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_001013577.1"	7	9	3	5	5	9	1	8	8	9	2	11	7	3	9	2	4	7	8	5
"NM_001013741"	12	4	2	9	1	4	10	1	10	5	6	9	11	8	5	10	4	8	11	12
"NM_001013810"	5	8	10	5	2	2	12	11	5	4	5	11	8	6	2	9	11	6	5	11
"NM_001013813"	4	6	1	1	4	2	6	11	3	10	9	6	8	6	4	7	1	12	5	11
"NM_001013824.1"	7	7	5	5	9	9	1	8	12	11	7	2	10	12	7	8	3	3	7	8
"NM_001013832"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001014394"	11	1	8	2	12	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_001014900.1"	6	10	12	7	7	6	4	2	6	8	10	10	9	2	8	5	6	4	3	2
"NM_001014900.2"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001014973.1"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_001014974"	7	9	3	5	5	9	1	8	8	9	2	11	6	3	9	2	3	7	8	5
"NM_001014981"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	12	5	11
"NM_001017959"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	3	7	8
"NM_001024138"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_001024468"	10	2	6	10	8	11	7	5	7	2	12	4	12	1	12	1	10	5	9	3
"NM_001024602"	9	1	8	6	12	10	11	6	11	1	11	3	1	4	6	12	12	10	1	7
"NM_001024720.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001024837"	12	9	3	9	5	2	6	11	8	4	2	12	6	3	9	6	4	7	2	4
"NM_001024837.1"	6	10	12	7	12	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001024856"	4	6	1	1	4	8	6	3	3	10	9	6	8	5	4	7	1	12	4	10
"NM_001024856.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001024911"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001024919"	6	10	12	7	7	6	4	2	6	8	10	10	9	2	8	11	6	4	3	2
"NM_001024931"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	6	7	8
"NM_001024954"	5	5	10	8	2	2	6	11	8	4	9	12	8	6	9	9	11	12	5	11
"NM_001025067"	7	7	11	4	5	12	1	10	12	11	7	2	10	12	7	3	8	3	12	9
"NM_001025074.3"	12	3	3	9	5	1	5	4	8	5	2	5	3	3	5	2	4	7	8	5
"NM_001025074.6"	12	3	3	9	5	1	10	4	1	5	4	5	3	3	5	6	5	9	7	4
"NM_001025093.1"	7	9	3	5	5	9	7	8	8	5	2	11	6	3	9	2	4	7	8	5
"NM_001025250"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001025250.4"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001025250.8"	8	12	7	6	6	3	11	2	11	8	11	8	1	11	6	5	6	10	3	1
"NM_001025250.9"	8	12	7	6	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001025305"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_001025307.1"	9	1	8	6	12	10	9	6	5	1	11	3	1	4	6	12	12	10	1	7
"NM_001025365"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_001025392"	9	1	12	7	12	10	9	6	5	1	5	3	9	2	8	11	12	6	10	2
"NM_001025566"	9	1	8	6	12	10	9	6	11	1	3	3	1	4	6	12	12	11	1	7
"NM_001025570.1"	12	9	3	9	5	11	7	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_001025577.1"	12	2	6	9	8	11	7	5	7	5	2	4	6	1	12	2	4	5	9	5
"NM_001025599"	7	7	11	5	9	9	1	8	12	9	7	11	7	12	7	3	3	3	12	9
"NM_001025602"	5	5	10	8	4	2	6	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_001025613.2"	9	10	12	6	2	10	9	6	5	1	5	3	9	2	8	11	12	6	10	2
"NM_001029856.1"	12	9	3	9	5	9	6	5	8	5	2	11	6	3	9	2	4	7	8	5
"NM_001029868.1"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_001029933"	1	8	4	3	10	5	2	12	9	7	8	7	11	9	10	10	9	1	6	6
"NM_001029934"	5	8	10	5	2	9	12	11	5	4	5	11	8	6	2	9	11	6	5	11
"NM_001029982.1"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	6	7	8
"NM_001029985"	1	8	4	3	10	5	2	12	9	7	8	7	5	9	10	4	9	1	6	6
"NM_001031622"	12	4	2	9	1	4	10	1	10	5	2	9	6	8	5	2	4	7	11	12
"NM_001031814.1"	3	8	9	11	10	1	2	4	1	12	5	5	4	7	2	4	5	6	6	6
"NM_001033040"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001033126"	12	9	3	9	8	11	7	5	7	5	2	4	6	1	12	2	4	7	8	5
"NM_001033136"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001033145"	8	10	7	7	7	3	4	2	6	8	10	10	2	2	8	5	6	4	3	1
"NM_001033173"	7	7	5	5	5	9	1	8	12	9	4	2	7	12	7	8	3	3	12	8
"NM_001033174"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_001033175"	5	5	10	7	2	2	12	9	3	4	9	12	8	6	11	9	11	12	10	11
"NM_001033181"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	6	7	8
"NM_001033257"	4	6	1	1	7	6	8	9	6	10	3	6	9	5	4	7	1	11	10	2
"NM_001033258.1"	9	1	7	6	12	10	11	6	11	1	11	3	1	4	6	12	12	10	1	7
"NM_001033261"	3	3	9	11	11	1	10	1	1	12	4	5	3	7	5	6	5	9	2	12
"NM_001033268"	12	9	3	9	5	9	6	3	8	5	2	11	6	3	9	2	11	7	4	10
"NM_001033280"	12	4	2	9	1	4	10	3	10	10	6	9	11	3	5	10	4	8	11	12
"NM_001033290"	12	9	3	9	5	11	7	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_001033314"	6	6	12	1	4	8	12	3	3	6	9	6	9	5	11	7	1	12	10	2
"NM_001033318"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_001033341.2"	9	10	12	7	7	6	9	6	5	6	10	3	9	2	8	11	12	4	10	2
"NM_001033371"	8	10	7	12	6	3	4	2	6	8	11	8	2	11	8	5	6	4	3	1
"NM_001033375.1"	2	7	11	4	9	12	1	8	12	11	7	2	10	12	7	8	3	3	7	8
"NM_001033383"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_001033422"	4	6	1	2	4	8	8	3	2	10	3	6	5	5	4	7	2	11	4	10
"NM_001033431.1"	7	7	11	5	9	12	1	8	12	11	7	2	10	12	7	3	3	3	12	9
"NM_001033484"	12	9	3	9	4	8	6	3	8	5	2	6	6	3	9	2	4	7	4	10
"NM_001033489"	11	1	8	2	12	7	8	3	2	10	3	6	5	4	4	7	1	11	1	7
"NM_001033489.1"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_001033534"	12	9	3	9	5	8	6	5	8	5	2	6	6	3	9	2	4	7	4	10
"NM_001033535"	7	7	11	4	9	12	1	8	12	11	7	2	10	12	7	3	8	3	12	9
"NM_001033543"	7	2	6	10	5	11	7	8	7	2	12	4	12	1	12	1	10	5	9	3
"NM_001033550"	4	6	1	1	4	8	6	3	3	10	9	6	8	5	4	7	1	12	4	10
"NM_001033960"	6	10	12	7	12	6	4	9	6	6	10	10	9	2	8	11	1	4	10	2
"NM_001035123"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001035231.1"	9	1	7	6	12	10	11	6	11	1	11	3	1	4	6	12	12	10	1	7
"NM_001035510"	12	2	3	9	5	11	7	5	7	5	2	4	6	1	12	2	4	5	8	5
"NM_001037099"	7	7	5	5	9	9	1	8	12	9	7	2	7	12	7	8	3	3	7	8
"NM_001037127"	12	9	3	5	5	9	6	8	8	5	2	11	6	3	9	2	4	7	8	5
"NM_001037168"	1	11	5	5	5	9	10	8	1	9	5	11	7	7	2	8	3	6	7	8
"NM_001037294"	7	11	5	5	5	9	1	8	8	9	2	11	7	3	9	2	3	7	8	8
"NM_001037298.1"	12	9	3	5	5	9	6	11	8	5	2	11	6	3	9	2	11	7	8	5
"NM_001037709"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_001037905.1"	10	2	6	10	8	11	7	5	7	2	12	4	12	1	12	1	10	5	9	3
"NM_001037926"	11	4	8	2	3	7	8	7	2	3	3	1	5	7	5	10	2	11	7	12
"NM_001037957"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001038592.1"	11	1	8	2	12	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_001038602.1"	9	1	7	6	12	10	9	6	11	1	11	3	1	4	6	12	12	10	1	7
"NM_001038619.1"	9	1	8	11	12	10	5	6	4	1	3	3	1	4	1	12	12	11	1	7
"NM_001038621"	8	1	7	6	12	10	11	2	11	8	11	3	1	11	6	12	6	10	1	1
"NM_001038627.1"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_001038696"	6	10	12	7	2	6	9	9	5	6	10	10	9	2	8	11	7	4	10	2
"NM_001038845"	12	9	3	9	5	9	6	5	8	5	2	11	6	3	9	2	4	7	8	5
"NM_001039076"	1	4	4	3	10	5	2	12	9	7	8	7	11	9	10	10	9	1	6	6
"NM_001039092"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001039116"	12	9	3	9	1	4	10	1	8	5	2	9	6	3	9	2	4	7	8	5
"NM_001039169.1"	12	9	3	10	5	11	7	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_001039184"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	2	8	3	6	7	8
"NM_001039201"	3	11	5	11	11	1	5	4	1	12	4	11	3	7	2	8	5	6	7	8
"NM_001039214"	5	5	10	8	2	2	12	11	5	4	5	11	8	6	9	9	11	6	5	11
"NM_001039352.1"	11	11	8	2	3	7	8	7	1	3	3	1	5	7	2	8	2	6	7	7
"NM_001039386.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	12	4	10	2
"NM_001039394.1"	10	2	3	10	5	11	7	5	8	5	2	2	6	1	12	2	10	7	8	5
"NM_001039474"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	9	8	3	3	7	8
"NM_001039494"	10	9	3	10	8	11	7	5	7	2	2	4	6	1	12	2	4	7	8	5
"NM_001039515.2"	5	8	10	5	2	2	12	11	5	4	5	11	4	6	2	9	11	6	5	11
"NM_001039530"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001039545"	12	9	3	9	5	11	10	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_001039546"	8	1	7	12	12	10	11	2	11	8	11	3	1	11	6	12	6	10	1	1
"NM_001039701"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001039934"	5	8	10	1	2	2	12	11	5	4	5	6	8	6	4	9	11	6	5	11
"NM_001039959"	4	6	1	1	4	8	5	3	4	10	3	6	3	5	4	7	1	11	4	10
"NM_001040399"	11	4	8	2	3	7	10	7	2	3	3	1	5	7	3	10	2	11	11	12
"NM_001040400.1"	3	3	9	11	11	1	5	4	4	12	4	5	3	7	1	8	5	9	7	8
"NM_001042421"	12	9	3	9	5	4	6	1	8	5	2	9	6	3	5	2	4	7	8	5
"NM_001042438"	9	6	1	1	12	10	5	3	4	10	3	6	3	5	4	7	1	6	4	7
"NM_001042499.1"	7	11	5	5	5	9	1	8	8	9	2	11	7	3	9	2	3	7	8	5
"NM_001042556"	7	7	11	4	9	12	3	10	12	11	4	2	10	12	7	3	8	3	12	8
"NM_001042655"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001042671.1"	7	11	5	5	5	9	1	8	7	9	2	11	7	3	9	8	4	7	7	8
"NM_001042672"	7	9	3	5	5	9	1	8	8	9	2	11	6	3	9	2	3	7	8	5
"NM_001043355.1"	5	5	10	8	2	2	12	11	5	4	5	12	8	6	11	9	11	6	5	11
"NM_001044697.1"	11	1	8	2	12	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_001045486"	7	11	5	5	5	9	1	8	1	9	5	11	7	7	2	8	3	6	7	8
"NM_001045525"	5	8	10	5	2	2	6	11	5	10	5	11	4	6	2	4	11	6	5	11
"NM_001045533.1"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001045543"	10	2	6	10	5	11	7	5	7	2	2	4	6	1	12	2	10	5	9	3
"NM_001045559"	9	1	8	2	3	10	8	7	2	1	3	3	1	4	3	12	2	11	1	7
"NM_001045864"	6	10	12	7	2	2	12	9	3	6	9	10	8	6	11	11	11	12	10	11
"NM_001047436"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_001048250.1"	4	6	8	1	4	8	5	3	2	10	3	6	5	5	3	7	1	11	4	4
"NM_001077189.1"	10	2	6	10	8	12	7	10	7	2	12	2	12	1	12	1	10	5	9	3
"NM_001077265"	12	9	3	5	5	9	1	8	8	5	2	11	6	3	9	2	4	7	8	5
"NM_001077398"	6	10	12	7	7	6	12	9	3	6	10	10	9	2	8	11	7	4	10	2
"NM_001077403"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001077425"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_001077510"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_001077684"	9	1	8	6	12	10	8	6	2	1	3	3	1	4	3	12	12	11	1	7
"NM_001077712.1"	12	3	9	5	5	9	6	11	8	12	5	11	3	3	9	6	11	6	4	10
"NM_001079844.1"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001079883"	3	3	9	11	11	1	5	4	4	10	1	5	3	10	1	6	1	9	2	4
"NM_001080769.1"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_001080814.2"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001080931"	3	3	9	11	11	1	5	4	4	12	1	5	3	7	2	8	5	9	7	4
"NM_001081006"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001081008.1"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001081011"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_001081013.1"	7	11	5	5	5	9	1	8	8	9	2	11	7	3	9	2	3	7	8	5
"NM_001081022.2"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001081028"	9	1	12	6	12	10	9	6	5	1	10	3	1	2	8	11	12	4	1	2
"NM_001081045"	4	6	1	1	4	8	6	3	8	10	9	6	6	5	4	7	1	7	4	10
"NM_001081046"	10	2	6	10	8	11	7	5	7	2	12	4	12	1	12	1	10	5	9	3
"NM_001081061.1"	3	3	9	11	11	1	5	4	4	12	5	5	3	7	2	8	5	6	2	4
"NM_001081061.2"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001081086.2"	4	6	1	1	4	8	6	3	9	10	8	6	4	5	4	7	1	1	4	10
"NM_001081088"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001081090"	7	2	6	10	5	11	1	8	7	2	12	4	12	1	12	1	10	5	9	3
"NM_001081095"	1	4	2	9	1	4	10	1	10	5	6	9	11	8	5	10	9	8	11	12
"NM_001081096"	7	7	11	4	9	12	1	8	12	11	7	2	10	12	7	3	3	3	12	9
"NM_001081097"	11	4	2	3	1	7	10	1	10	3	6	1	11	8	3	10	9	8	11	12
"NM_001081098"	5	5	10	8	2	2	12	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_001081100"	8	10	12	7	7	3	4	2	6	8	10	10	2	2	8	5	6	4	3	1
"NM_001081109.1"	7	11	5	5	5	9	1	8	8	9	4	11	7	3	2	8	3	3	7	8
"NM_001081110.6"	10	2	6	10	8	11	7	5	7	2	12	4	12	1	12	1	10	5	9	5
"NM_001081112.2"	4	6	1	1	4	8	6	3	2	10	9	6	11	5	4	7	1	8	4	10
"NM_001081113"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001081113.10"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001081113.6"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001081113.8"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001081127.1"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_001081130"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_001081135"	9	1	8	6	12	10	9	6	11	1	11	3	1	4	6	12	12	10	1	7
"NM_001081139"	6	5	12	7	2	6	12	9	3	6	10	12	9	2	11	11	7	12	10	2
"NM_001081148"	11	1	8	2	12	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_001081150"	1	8	4	3	10	5	2	12	9	7	8	7	4	9	10	4	9	1	6	6
"NM_001081161"	6	10	12	7	7	6	4	9	6	6	10	10	9	2	8	11	7	4	10	2
"NM_001081164.2"	10	2	6	10	8	11	7	5	7	2	12	4	12	1	12	1	10	5	9	3
"NM_001081169.1"	1	4	4	3	1	5	2	12	10	7	6	7	11	9	10	10	9	8	6	6
"NM_001081173"	5	5	10	1	4	2	6	11	3	4	9	12	8	6	11	9	11	12	5	11
"NM_001081184"	7	11	5	5	3	9	1	8	1	9	4	11	7	7	2	8	3	3	7	8
"NM_001081185"	12	9	3	9	5	11	7	5	8	5	2	4	6	3	9	2	4	7	8	5
"NM_001081187"	5	5	10	1	4	2	6	11	8	4	5	11	8	6	9	9	11	6	5	11
"NM_001081193.1"	7	11	5	5	5	9	1	8	1	9	5	11	7	3	2	8	3	6	7	8
"NM_001081215.1"	2	7	11	4	9	12	3	10	12	11	7	2	10	12	7	3	8	2	12	9
"NM_001081219.1"	7	11	5	5	5	9	1	8	8	9	2	11	7	3	9	8	3	7	7	8
"NM_001081229"	7	11	5	5	5	9	1	8	1	9	4	11	7	3	2	8	3	7	7	8
"NM_001081232"	4	6	1	1	4	8	6	3	8	10	9	6	6	5	4	7	1	7	4	10
"NM_001081239.1"	9	1	7	6	12	10	11	6	11	1	11	3	1	11	6	12	12	10	1	1
"NM_001081242.1"	4	6	1	1	4	8	8	3	3	10	3	6	9	5	4	7	1	11	4	10
"NM_001081246"	3	4	2	11	11	1	10	1	1	12	4	11	3	7	2	6	5	6	7	4
"NM_001081247"	5	5	10	8	2	2	6	11	8	4	5	12	8	6	9	9	11	6	5	11
"NM_001081251.2"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001081253"	3	11	1	5	11	9	5	4	1	10	5	11	3	7	2	8	5	6	7	4
"NM_001081262"	9	8	8	6	10	5	2	12	9	7	5	7	4	9	10	4	9	1	6	6
"NM_001081265"	5	8	1	1	4	2	6	12	9	10	9	6	4	9	4	4	11	1	4	10
"NM_001081267.2"	4	6	1	1	4	8	6	3	2	10	3	6	5	5	4	7	1	11	4	10
"NM_001081270"	1	4	2	3	1	4	10	1	10	7	6	9	11	8	10	10	9	8	11	12
"NM_001081270.4"	4	6	1	1	4	8	10	3	2	10	3	6	5	5	4	7	1	11	4	10
"NM_001081272"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
"NM_001081274.1"	9	11	1	1	4	2	6	3	5	10	5	11	4	6	2	9	11	6	5	11
"NM_001081288.1"	3	3	9	11	11	1	5	4	4	12	1	5	3	10	1	6	5	9	2	4
"NM_001081302"	6	1	12	7	12	10	9	6	6	6	10	3	9	2	8	11	12	4	10	2
"NM_001081307"	11	1	8	2	3	7	8	7	2	3	3	1	5	4	3	12	2	11	1	7
"NM_001081308.1"	4	8	1	5	10	9	6	12	1	10	5	11	4	7	4	4	1	6	4	6
"NM_001081315.1"	9	1	7	6	12	10	9	6	5	1	5	3	1	4	6	12	12	6	1	7
"NM_001081316.1"	7	11	5	5	5	9	1	8	1	9	4	11	7	7	5	8	3	3	7	8
"NM_001081320"	9	1	8	6	12	10	9	6	5	1	5	3	1	4	6	12	12	6	1	7
"NM_001081328.1"	1	4	2	2	1	4	10	1	10	3	6	9	11	8	5	10	3	8	11	12
"NM_001081341"	6	10	12	7	7	6	4	9	3	6	10	10	9	2	8	11	7	12	10	2
"NM_001081346.1"	8	12	7	12	6	3	11	2	11	8	11	8	2	11	6	5	6	10	3	1
