"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"BF228116"	4	3	1	2	2	1	4	3	1	4	2	3	2	2	1	3	1	2	4	2
"BF721801"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"BG067131"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"BG070263"	2	3	1	2	2	1	4	2	2	2	2	3	2	2	3	3	1	2	4	2
"BG073133"	4	3	1	3	2	3	4	2	2	2	2	3	2	2	2	2	1	2	4	2
"BG083266"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"BQ033444"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"BU504102"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"BU511373"	4	4	4	1	1	1	2	3	3	4	1	4	1	1	3	3	3	2	3	3
"BX529199"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"CA495516"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"CA586632"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"CJ042244"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"CJ243128"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"CO044622"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"D83202"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"D89677"	1	1	2	4	4	2	2	4	4	1	3	1	3	1	4	4	4	4	2	4
"DV045548"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000000187"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000004574"	3	3	1	3	2	3	3	2	2	2	2	3	4	2	2	2	1	3	4	1
"ENSMUST00000005507"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000007977"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000009695"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000016274"	4	3	1	3	2	3	4	2	2	2	2	3	4	2	1	3	1	2	4	2
"ENSMUST00000019066"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000019268"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000019955"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000021742"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000023433"	4	4	4	2	2	1	2	1	3	3	2	4	1	1	3	3	3	2	3	3
"ENSMUST00000025177"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000025897"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000026133"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000028363"	4	3	1	1	2	1	4	1	3	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000029355"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000029651"	3	2	1	3	2	3	3	2	2	2	2	3	4	3	2	2	2	3	1	1
"ENSMUST00000031652"	4	3	1	1	2	3	4	2	2	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000031823"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000032270"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000039199"	2	3	1	1	2	1	3	2	2	2	2	4	2	2	3	3	1	2	4	2
"ENSMUST00000042042"	3	2	3	3	1	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000042322"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000043693.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000043958"	4	4	4	1	1	1	4	1	3	3	2	4	2	1	3	3	3	2	4	2
"ENSMUST00000044527"	4	3	1	1	2	1	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000047715"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000047891"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	3	1	2	4	2
"ENSMUST00000048965"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000050671"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000051043"	4	3	1	1	2	3	4	2	2	2	2	3	2	2	2	1	1	2	4	2
"ENSMUST00000052403"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000052624"	4	3	1	1	2	4	4	1	1	3	2	3	3	2	1	4	1	2	4	4
"ENSMUST00000054333"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000055261"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000056756"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000056955"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000058358"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000058444"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000058713"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000059329"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000059428"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000059507"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000059651"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000060283"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000061273"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000061569"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000061823"	4	3	1	1	2	3	4	1	2	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000062283"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000062902"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000063656"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000063955"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000063975"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000065049"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000066005"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000066533"	2	3	1	2	2	1	4	3	3	4	2	4	2	2	3	3	1	2	4	2
"ENSMUST00000066813"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000067049"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000067972"	1	1	2	4	4	2	2	4	4	1	3	1	1	1	4	3	3	4	3	4
"ENSMUST00000068397"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000068438"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000068927"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000069543"	2	3	1	2	2	1	2	1	1	3	1	3	2	2	3	3	1	2	4	2
"ENSMUST00000069654"	2	4	4	1	2	4	2	4	1	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000069918"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000069955"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000070021"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000070085"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000070119"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000071067"	1	1	2	4	4	2	2	4	4	1	3	1	1	1	4	3	4	4	2	4
"ENSMUST00000071248"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000071473"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000071680"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000072612"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000074808"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000074862"	4	4	4	1	2	1	2	3	3	4	2	4	1	1	3	3	3	2	3	3
"ENSMUST00000075869.1"	2	4	4	2	1	1	2	3	3	4	1	4	4	1	3	3	3	3	3	3
"ENSMUST00000077662.6"	3	3	3	3	3	3	3	2	2	2	2	2	4	2	2	2	2	3	1	1
"ENSMUST00000077662.8"	3	2	3	3	3	3	3	2	2	2	2	2	4	2	2	2	2	3	1	1
"ENSMUST00000077662.9"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000082405"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000084200"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000085418"	2	4	4	2	1	1	2	3	3	4	2	4	2	2	3	3	3	2	3	3
"ENSMUST00000086399.3"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000086399.5"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000087235"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000087871"	3	3	3	3	2	3	3	2	2	2	2	3	4	2	2	2	2	3	1	1
"ENSMUST00000088333"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000090277"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000090409"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000090457"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000091218"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000091807"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000092597"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000092720.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000093178"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000093967"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000094977"	4	3	1	1	2	4	4	2	2	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000095183"	4	3	1	1	2	1	4	3	3	3	2	4	2	2	3	1	1	2	4	2
"ENSMUST00000095222"	2	4	4	2	1	1	2	1	1	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000095408"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000095448"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000097350"	2	4	4	2	1	1	2	3	1	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000099416"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	2	3	3
"ENSMUST00000099923"	2	4	4	2	1	1	2	3	3	4	2	4	1	1	3	3	3	2	3	3
"ENSMUST00000101465"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000102939"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000103299"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000103330"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000103347"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000103355"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000103397"	1	4	4	4	4	2	2	4	4	4	1	1	1	1	3	3	3	4	3	3
"ENSMUST00000103398"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000103424"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000105693.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000105793"	4	3	1	1	2	4	2	1	1	3	2	3	2	1	1	3	1	2	4	2
"ENSMUST00000106437"	3	3	1	1	2	3	4	2	2	2	2	3	2	2	2	2	1	2	4	2
"ENSMUST00000106657"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000106746.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000106924"	4	3	1	1	2	4	4	1	2	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000107026"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000107563"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000107693.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000107835"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	3	1	2	4	2
"ENSMUST00000107892"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000107980"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000108056"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000108212"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000108241"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000109104"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000109162"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000109262"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000109558"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000110120"	3	3	1	3	2	3	4	2	2	2	2	3	2	2	2	2	1	2	4	2
"ENSMUST00000110529"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000110553"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000111089"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	3	1	2	4	2
"ENSMUST00000111263.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000111263.2"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000111476"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000111524"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000111720"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000111749"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000111773"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000111790"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000111820"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000111949.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000111997"	2	4	4	2	1	1	2	4	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000112433"	4	3	1	3	2	4	4	1	1	2	2	3	2	2	1	2	1	2	4	2
"ENSMUST00000112597"	3	3	1	3	2	3	4	2	2	2	2	3	2	2	2	2	1	2	4	2
"ENSMUST00000112797"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000113047"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000113532"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000113617"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000113829"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000114065"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000114066"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000114197"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000114270"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000114428"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000115360"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000115643"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000115868"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000116375"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000117355"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000117537"	2	4	4	2	1	1	2	4	3	4	1	4	1	1	3	3	3	4	3	3
"ENSMUST00000118113"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000119025"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"ENSMUST00000119792"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000120381.1"	1	1	2	4	4	2	1	4	1	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000120450"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000120664"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"ENSMUST00000120818"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"ENSMUST00000121746"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"J05020"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"K02899"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"L23423"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	3	1	1	2	4	2
"L38281"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"L78788"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"M19413"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"M22012.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"M28382"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"M28998.5"	2	2	3	2	1	3	3	2	2	2	4	4	4	3	3	3	3	3	1	1
"M29244"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"M29475.2"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"M57999.2"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"M63554"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"M77747"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"M89800"	3	3	1	1	2	3	4	2	2	2	2	3	2	2	2	1	1	2	4	2
"NAP000001.074"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NAP000003.005"	4	3	1	1	2	4	4	2	2	3	2	3	2	2	1	1	1	2	4	2
"NAP004513.003"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NAP005818.001"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NAP012030.001"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NAP014312.001"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NAP017019.001"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP017066.001"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP018089.001"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP019640.001"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP020861.001"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP023145.001"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP025218.001"	2	3	1	3	2	4	3	2	2	2	2	3	4	2	3	3	1	2	4	3
"NAP025478.001"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP025894.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP026680.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP026710.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP027441.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP027600.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP027677.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP027946.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	1	1	1	1	2	4	2
"NAP028689.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP029197.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP029503.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NAP029896.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NAP030542.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP030614.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP030809.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP030846.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP030857.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP030988.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	3	1	2	4	2
"NAP031332.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP031654.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
"NAP032490.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP032847.1"	2	4	4	2	1	1	2	4	3	4	1	4	1	1	3	3	3	4	3	3
"NAP032866.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP033010.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP035135.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NAP035242.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP035629.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP036887.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP037294.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP037408.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP037463.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP037824.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP038043.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP038609.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP039455.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP040394.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP040551.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP040555.1"	4	3	1	1	2	4	4	1	1	3	2	3	1	2	1	3	1	2	4	2
"NAP041383.1"	1	1	2	4	4	2	1	4	4	1	3	1	3	4	4	4	4	1	2	4
"NAP042147.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP042820.1"	2	4	4	2	1	1	2	1	3	3	1	4	1	1	3	3	3	4	3	3
"NAP043344.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP043477.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP044523.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP045186.1"	3	2	3	3	3	3	3	2	2	2	4	2	4	3	2	2	2	3	1	1
"NAP045477.1"	4	3	1	2	2	1	4	3	3	4	2	3	2	2	3	3	1	2	4	2
"NAP045499.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP045863.1"	4	3	1	1	2	4	4	1	1	3	2	3	2	2	1	1	1	2	4	2
"NAP046039.1"	2	4	4	2	1	1	2	3	3	4	1	4	1	1	3	3	3	4	3	3
