"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NM_001001796"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001001884"	1	4	7	7	3	6	3	1	7	4	7	3	6	6	2	7	4	7	3	5
"NM_001001892.1"	4	2	5	2	2	5	5	4	5	6	5	6	4	3	7	6	3	2	5	3
"NM_001001892.10"	4	2	5	2	2	5	5	4	5	6	4	5	4	3	7	6	3	2	5	3
"NM_001001892.9"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001001983"	2	1	2	6	7	2	2	5	2	1	6	4	1	1	5	2	7	1	1	1
"NM_001001983.1"	2	1	6	7	3	6	6	3	2	3	1	1	7	7	2	5	4	6	3	6
"NM_001002004.2"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001002268.1"	7	1	6	3	4	2	6	3	4	1	6	4	7	7	5	2	7	6	1	6
"NM_001002764.1"	4	7	4	2	5	4	1	6	1	7	4	2	2	4	6	1	2	5	7	7
"NM_001002764.3"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001002791"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	7	1	4	4	2
"NM_001002842.1"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	2	2	3
"NM_001002896"	2	4	7	7	3	6	2	1	2	1	1	4	6	6	2	5	4	7	3	1
"NM_001002927.1"	1	4	7	7	3	6	3	1	7	4	7	3	6	6	2	7	4	7	3	5
"NM_001003668"	4	5	5	2	5	4	1	4	1	7	4	5	2	2	6	1	3	5	2	3
"NM_001003672"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001003817.7"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001003910.1"	2	4	7	7	3	6	2	1	2	1	1	4	6	6	2	5	4	7	3	1
"NM_001003911"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001003912.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001004155"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001004185"	4	5	5	2	2	5	5	4	5	6	4	5	2	2	6	6	3	2	5	3
"NM_001005223"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	5	7	7
"NM_001005421.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001005477.1"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001005507"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001005510.1"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001005868"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001007574.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001007581.1"	1	4	4	4	3	6	3	1	7	4	7	3	6	4	6	7	2	7	7	5
"NM_001008427.2"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001008533.2"	4	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001008542"	2	4	7	7	7	6	2	1	2	1	1	4	1	6	2	5	4	1	3	1
"NM_001008548"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001008550.1"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001009545"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001009575"	1	4	7	7	3	6	3	1	7	4	1	3	6	6	2	7	4	7	3	5
"NM_001009949"	7	1	6	3	4	7	6	3	2	3	3	1	7	7	5	5	6	6	1	6
"NM_001010930"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	1	3	1	4	4	2
"NM_001011527"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001011756"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001011758"	1	7	4	1	6	1	4	6	6	2	7	6	3	4	6	7	2	3	6	4
"NM_001011848"	3	7	4	4	5	4	1	6	7	7	7	2	2	4	6	3	2	5	7	7
"NM_001012305"	1	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001012726"	5	2	3	1	6	1	4	7	6	3	3	1	3	3	1	4	6	6	6	4
"NM_001013024"	2	4	7	7	3	6	2	1	2	1	1	4	6	6	2	5	4	7	3	1
"NM_001013025"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001013365"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001013370.1"	2	4	7	7	7	6	2	1	2	1	1	4	1	6	2	5	4	1	3	1
"NM_001013370.2"	2	1	7	7	7	6	6	1	2	1	1	4	7	1	2	5	4	7	3	6
"NM_001013379"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001013577.1"	4	5	5	2	5	4	1	6	1	7	4	2	2	4	6	1	3	5	2	7
"NM_001013741"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001013810"	1	7	4	4	3	4	1	6	7	2	7	6	6	4	6	7	2	3	7	4
"NM_001013813"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001013824.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001013832"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001014394"	7	1	6	3	4	7	6	3	3	3	3	1	7	7	1	3	6	6	4	6
"NM_001014900.1"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001014900.2"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001014973.1"	1	4	4	4	3	6	3	1	7	4	7	3	6	6	2	7	4	7	3	5
"NM_001014974"	4	7	4	2	5	4	1	6	1	7	4	2	2	4	6	1	2	5	7	7
"NM_001014981"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001017959"	5	2	3	1	5	4	1	7	5	2	5	6	3	3	6	6	5	3	5	4
"NM_001024138"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001024468"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_001024602"	7	1	2	3	4	2	6	3	4	1	6	4	7	1	5	2	7	1	1	6
"NM_001024720.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001024837"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	7	7	5
"NM_001024837.1"	2	1	6	3	4	7	6	3	2	1	1	4	7	7	5	5	4	6	1	6
"NM_001024856"	1	7	4	4	3	4	1	6	7	3	7	1	6	4	6	7	2	7	7	5
"NM_001024856.1"	2	6	7	7	7	6	2	1	2	1	1	4	1	1	2	5	4	1	3	1
"NM_001024911"	5	3	3	1	6	1	4	2	7	2	5	6	3	3	3	7	5	3	6	4
"NM_001024919"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001024931"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	5	7	7
"NM_001024954"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_001025067"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001025074.3"	5	7	4	4	5	4	1	6	7	7	7	2	2	4	6	1	2	5	7	7
"NM_001025074.6"	5	7	4	1	6	1	1	6	7	7	7	6	3	4	3	4	2	3	7	7
"NM_001025093.1"	4	5	5	2	5	4	1	4	1	7	4	5	2	2	6	1	3	5	7	3
"NM_001025250"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001025250.4"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001025250.8"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001025250.9"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001025305"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001025307.1"	7	1	6	3	4	7	6	3	4	1	6	4	7	1	5	2	7	1	1	6
"NM_001025365"	1	4	7	7	3	6	3	1	7	4	7	3	6	6	2	7	4	7	3	5
"NM_001025392"	2	1	7	7	3	6	6	1	2	4	1	3	7	6	2	5	4	7	3	6
"NM_001025566"	7	1	6	3	4	7	6	3	4	3	3	1	7	7	5	2	7	6	1	6
"NM_001025570.1"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	1	2	5	7	7
"NM_001025577.1"	4	5	5	2	5	4	1	4	1	7	4	2	2	2	7	1	3	5	2	7
"NM_001025599"	4	5	5	2	2	4	5	4	5	6	4	5	4	2	6	6	3	2	5	3
"NM_001025602"	1	7	4	4	3	4	3	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_001025613.2"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001029856.1"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001029868.1"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001029933"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001029934"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_001029982.1"	5	2	3	1	6	4	1	7	7	2	5	6	3	3	6	7	5	3	7	4
"NM_001029985"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001031622"	3	7	4	5	5	4	1	6	7	7	7	7	2	4	6	3	1	4	7	2
"NM_001031814.1"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	7	5	3	6	4
"NM_001033040"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001033126"	4	7	4	4	5	4	1	6	1	7	4	2	2	4	6	1	2	5	2	7
"NM_001033136"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001033145"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001033173"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001033174"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	7	4	7	3	5
"NM_001033175"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001033181"	5	2	6	3	6	1	4	7	6	2	3	6	3	3	3	4	6	3	6	4
"NM_001033257"	7	1	6	3	4	7	6	3	2	3	3	1	7	7	1	5	4	6	3	6
"NM_001033258.1"	6	1	2	6	4	2	6	5	4	1	6	4	7	1	5	2	7	1	1	1
"NM_001033261"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001033268"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001033280"	3	7	4	4	5	4	1	6	6	7	7	7	2	4	6	4	2	4	6	2
"NM_001033290"	4	7	4	2	5	4	1	6	1	7	4	2	2	2	6	1	3	5	7	7
"NM_001033314"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001033318"	1	4	7	7	3	6	3	1	2	4	1	3	6	6	2	7	4	7	3	5
"NM_001033341.2"	2	1	7	7	7	6	2	1	2	1	1	4	1	6	2	5	4	1	3	1
"NM_001033371"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001033375.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001033383"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001033422"	5	1	6	3	6	1	4	3	6	3	3	1	3	7	1	4	6	6	6	6
"NM_001033431.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001033484"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001033489"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001033489.1"	1	4	4	4	3	4	3	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_001033534"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001033535"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001033543"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_001033550"	1	7	4	4	3	6	3	2	7	3	7	1	6	6	1	7	2	7	3	5
"NM_001033960"	2	1	6	3	4	7	6	3	2	1	1	4	7	7	2	5	4	6	1	6
"NM_001035123"	5	7	3	1	6	1	4	6	7	2	5	6	3	4	3	7	5	3	6	4
"NM_001035231.1"	6	1	2	6	4	2	6	5	4	1	6	4	7	1	5	2	7	1	1	1
"NM_001035510"	4	5	5	2	5	5	1	4	1	7	4	5	2	2	7	1	3	5	2	7
"NM_001037099"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001037127"	1	7	4	4	5	4	1	6	7	7	7	7	2	4	6	7	2	5	7	7
"NM_001037168"	1	7	4	1	6	4	1	6	7	2	7	6	3	4	6	7	2	3	7	4
"NM_001037294"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	3
"NM_001037298.1"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001037709"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001037905.1"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_001037926"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	6	6	6	4
"NM_001037957"	2	4	7	7	7	6	2	1	2	1	1	4	1	6	2	5	4	1	3	1
"NM_001038592.1"	7	1	6	3	4	7	6	3	4	3	3	1	7	7	1	2	6	6	1	6
"NM_001038602.1"	6	1	2	6	4	2	6	5	4	1	6	4	7	1	5	2	7	1	1	1
"NM_001038619.1"	7	1	6	3	4	7	6	3	6	2	3	1	7	7	3	4	6	6	6	6
"NM_001038621"	6	6	2	6	7	2	6	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001038627.1"	3	3	1	3	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001038696"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001038845"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001039076"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001039092"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001039116"	3	7	4	5	5	4	1	6	1	7	7	2	2	4	6	1	2	5	7	7
"NM_001039169.1"	4	5	5	2	5	4	1	6	1	7	4	2	2	2	6	1	3	5	2	7
"NM_001039184"	7	1	6	3	6	4	4	3	6	3	3	1	3	7	1	4	6	6	6	4
"NM_001039201"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001039214"	1	7	4	4	3	4	3	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_001039352.1"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001039386.1"	2	1	7	7	3	6	6	1	2	1	1	3	7	7	2	5	4	7	3	6
"NM_001039394.1"	4	5	5	2	2	5	5	4	1	6	4	5	2	2	7	1	3	5	2	3
"NM_001039474"	4	5	5	2	5	4	1	4	5	7	4	6	2	2	6	6	3	2	5	3
"NM_001039494"	4	5	5	2	5	4	1	6	1	7	4	2	2	2	6	1	3	5	2	7
"NM_001039515.2"	1	4	4	4	3	6	3	1	7	4	7	3	6	4	6	7	2	7	3	5
"NM_001039530"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001039545"	4	7	4	4	5	4	1	6	1	7	7	2	2	4	6	1	2	5	7	7
"NM_001039546"	6	6	2	6	7	2	6	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001039701"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001039934"	1	1	6	7	3	6	3	1	2	4	7	3	6	6	2	7	4	7	3	5
"NM_001039959"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001040399"	5	2	3	3	6	1	4	7	6	2	3	1	3	3	3	4	5	6	6	4
"NM_001040400.1"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001042421"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001042438"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	3	4	6	6	6	6
"NM_001042499.1"	4	7	4	2	5	4	1	6	1	7	7	2	2	4	6	1	2	5	7	7
"NM_001042556"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001042655"	2	4	7	7	7	6	2	1	2	1	1	4	1	6	2	5	4	1	3	1
"NM_001042671.1"	4	5	5	2	5	4	1	4	1	7	4	5	2	4	6	1	3	5	2	3
"NM_001042672"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001043355.1"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001044697.1"	7	1	6	3	4	7	6	3	4	3	3	1	7	7	1	2	6	6	1	6
"NM_001045486"	1	7	4	3	6	4	1	6	7	2	7	6	3	4	6	7	2	3	7	4
"NM_001045525"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_001045533.1"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001045543"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_001045559"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	3	4	6	6	6	6
"NM_001045864"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001047436"	1	3	4	4	3	3	3	2	7	5	7	7	6	6	4	7	1	4	7	5
"NM_001048250.1"	7	1	6	3	6	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001077189.1"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	2	2	3
"NM_001077265"	4	7	4	2	5	4	1	6	1	7	4	5	2	4	6	1	2	5	7	3
"NM_001077398"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001077403"	5	7	3	1	6	1	4	6	6	2	7	6	3	4	3	4	2	3	6	4
"NM_001077425"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001077510"	1	4	7	7	3	6	3	1	2	4	1	3	6	6	2	7	4	7	3	5
"NM_001077684"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001077712.1"	1	7	4	4	5	4	1	6	7	7	7	6	3	4	6	7	2	3	7	4
"NM_001079844.1"	2	4	7	7	7	6	2	1	2	1	1	4	6	6	2	5	4	7	3	1
"NM_001079883"	1	4	7	7	6	6	4	1	7	4	7	3	3	6	3	7	4	7	6	5
"NM_001080769.1"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001080814.2"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001080931"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081006"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001081008.1"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081011"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001081013.1"	4	7	4	2	5	4	1	6	1	7	4	2	2	4	6	1	2	5	7	3
"NM_001081022.2"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	1
"NM_001081028"	2	1	2	7	7	2	6	5	2	1	1	4	7	1	5	2	4	1	1	1
"NM_001081045"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	7	7	7
"NM_001081046"	4	5	5	2	5	5	5	4	1	6	4	5	2	2	7	1	3	5	2	3
"NM_001081061.1"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081061.2"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081086.2"	1	3	4	4	4	3	7	2	7	5	7	7	3	7	1	7	2	4	7	6
"NM_001081088"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001081090"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_001081095"	3	3	1	5	1	3	7	2	3	5	2	7	2	5	4	3	1	4	4	2
"NM_001081096"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001081097"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001081098"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001081100"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001081109.1"	4	7	4	2	5	4	1	6	7	7	7	6	2	4	6	6	2	5	7	3
"NM_001081110.6"	4	5	5	2	5	5	5	4	1	7	4	2	2	2	7	1	3	5	2	7
"NM_001081112.2"	1	7	4	4	5	4	1	6	7	3	7	1	5	4	1	7	2	4	7	7
"NM_001081113"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081113.10"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081113.6"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081113.8"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081127.1"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001081130"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001081135"	7	1	2	6	4	2	6	5	4	1	6	4	7	1	5	2	7	1	1	1
"NM_001081139"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001081148"	7	1	6	3	4	7	6	3	3	3	3	1	7	7	1	2	6	6	1	6
"NM_001081150"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001081161"	2	6	2	6	7	2	2	5	2	1	6	4	1	1	5	5	7	1	1	1
"NM_001081164.2"	4	5	5	2	2	5	5	4	1	6	4	5	4	2	7	1	3	5	2	3
"NM_001081169.1"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001081173"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_001081184"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081185"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	1	2	5	7	7
"NM_001081187"	1	7	4	4	3	4	1	6	7	7	7	3	6	4	6	7	2	7	7	5
"NM_001081193.1"	1	7	4	4	5	4	1	6	7	7	7	6	2	4	6	7	2	3	7	4
"NM_001081215.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001081219.1"	1	7	4	4	5	4	1	6	7	7	7	5	2	4	6	7	2	5	7	7
"NM_001081229"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001081232"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001081239.1"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001081242.1"	7	1	6	3	4	6	6	3	2	3	3	1	7	7	2	5	4	6	3	6
"NM_001081246"	5	3	3	1	6	1	4	2	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081247"	1	7	4	4	3	4	1	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_001081251.2"	5	2	3	1	6	1	4	7	6	2	5	6	3	3	3	4	5	3	6	4
"NM_001081253"	1	1	6	3	6	1	4	3	6	2	7	6	3	4	6	4	5	3	6	4
"NM_001081262"	7	1	6	3	4	7	6	3	3	5	3	7	7	7	4	7	5	4	6	6
"NM_001081265"	1	7	4	4	3	6	3	6	7	4	7	3	6	4	6	7	2	7	7	5
"NM_001081267.2"	3	3	6	3	4	3	7	2	6	3	3	1	3	7	1	4	6	6	6	6
"NM_001081270"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001081270.4"	7	7	6	3	6	7	1	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001081272"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001081274.1"	1	1	6	3	4	7	6	3	7	3	7	1	7	7	6	7	2	7	7	6
"NM_001081288.1"	5	7	3	1	6	1	4	6	6	2	5	6	3	4	3	4	5	3	6	4
"NM_001081302"	2	1	6	7	4	6	6	3	2	1	1	4	7	7	2	5	4	6	3	6
"NM_001081307"	7	1	6	3	4	7	6	3	6	3	3	1	7	7	1	4	6	6	6	6
"NM_001081308.1"	1	2	4	1	6	4	1	7	7	2	7	6	3	3	6	7	5	3	7	4
"NM_001081315.1"	6	1	2	6	7	2	2	5	2	1	6	4	7	1	5	2	7	1	1	1
"NM_001081316.1"	5	7	4	1	6	4	1	6	6	2	7	6	3	4	6	4	2	3	7	4
"NM_001081320"	7	1	2	6	4	2	6	3	2	1	1	4	7	1	5	2	7	1	1	6
"NM_001081328.1"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001081341"	2	4	7	7	3	6	3	1	2	4	1	3	6	6	2	5	4	7	3	5
"NM_001081346.1"	6	6	2	6	7	2	2	5	4	1	6	4	1	1	5	2	7	1	1	1
"NM_001081354"	3	3	1	5	1	3	7	2	3	5	2	7	5	5	4	3	1	4	4	2
"NM_001081355"	4	5	5	2	5	4	1	4	1	7	4	5	2	2	6	1	3	5	2	3
"NM_001081362.1"	1	7	4	4	5	4	1	6	7	7	7	2	2	4	6	7	2	5	7	7
"NM_001081374"	2	6	2	6	7	2	2	5	2	1	6	4	1	1	5	5	7	1	1	1
"NM_001081377"	5	7	3	5	6	1	4	6	6	7	7	7	3	4	3	4	1	5	6	2
"NM_001081377.2"	1	4	7	7	3	6	3	1	7	4	7	3	6	6	2	7	4	7	3	5
"NM_001081383.2"	5	1	3	3	6	1	6	3	6	2	5	6	3	7	3	4	5	6	6	6
"NM_001081389.1"	1	4	4	4	3	6	3	1	7	4	7	3	6	4	6	7	2	7	3	5
"NM_001081394.1"	4	5	5	2	2	5	5	4	5	6	4	5	4	2	7	6	3	2	5	3
"NM_001081402"	4	5	5	2	5	5	1	4	1	7	4	5	2	2	7	1	3	5	2	3
