"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"NAP031654.1"	4	3	13	15	16	11	5	9	1	5	11	16	14	11	7	15	4	9	10	14
"NAP032490.1"	15	16	17	7	7	6	16	18	11	7	10	14	6	1	5	8	17	1	3	2
"NAP032847.1"	4	3	10	17	16	15	5	3	16	5	13	16	14	5	14	4	5	11	10	14
"NAP032866.1"	12	10	18	4	13	5	3	7	17	8	1	15	7	7	15	1	9	5	4	11
"NAP033010.1"	3	1	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NAP035135.1"	18	2	6	18	1	1	13	5	16	14	13	1	17	5	3	4	13	6	17	10
"NAP035242.1"	16	17	8	5	11	13	9	13	2	9	12	13	16	9	10	7	14	17	14	15
"NAP035629.1"	9	6	7	9	2	14	2	14	12	12	3	8	5	16	3	16	2	6	12	18
"NAP036887.1"	3	1	12	3	12	18	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NAP037294.1"	16	17	8	18	11	1	9	13	2	9	12	13	9	9	10	7	6	17	14	15
"NAP037408.1"	12	10	18	4	11	5	3	7	2	8	1	15	7	7	15	1	9	5	4	15
"NAP037463.1"	6	8	14	11	17	16	18	1	18	1	18	4	18	10	13	18	1	2	16	4
"NAP037824.1"	2	4	18	4	13	4	3	7	17	18	2	12	10	8	16	1	7	9	11	11
"NAP038043.1"	14	9	4	9	17	9	2	14	8	10	7	2	10	16	12	13	2	18	9	18
"NAP038609.1"	9	9	7	9	2	9	2	14	12	12	3	2	5	16	3	16	2	18	12	18
"NAP039455.1"	14	18	1	12	17	4	11	17	17	16	2	4	10	8	1	13	17	15	3	4
"NAP040394.1"	11	2	10	18	8	15	14	13	16	14	13	13	17	5	17	4	5	13	17	12
"NAP040551.1"	15	16	17	1	7	7	15	15	18	6	18	18	18	6	2	2	18	15	1	5
"NAP040555.1"	6	3	10	18	16	15	13	5	1	5	11	1	14	5	3	5	5	9	12	14
"NAP041383.1"	13	12	2	6	4	3	1	8	9	13	6	7	15	14	6	11	15	4	7	8
"NAP042147.1"	17	18	1	1	6	7	6	17	6	16	18	18	10	8	1	2	18	15	2	5
"NAP042820.1"	5	3	13	14	10	11	8	2	1	11	11	10	13	18	18	10	4	10	10	14
"NAP043344.1"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NAP043477.1"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NAP044523.1"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NAP045186.1"	2	4	1	1	5	7	12	17	6	16	18	18	10	8	16	2	7	14	11	7
"NAP045477.1"	9	9	7	9	2	4	2	14	8	12	3	2	5	16	12	16	2	18	9	18
"NAP045499.1"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NAP045863.1"	12	10	18	4	11	5	3	7	2	8	1	15	7	7	15	1	9	5	4	11
"NAP046039.1"	4	15	13	15	12	17	4	16	10	3	15	15	11	11	9	15	11	3	15	9
"NAP046242.1"	18	6	6	18	9	14	13	5	12	3	4	8	3	13	3	9	13	6	12	10
"NAP046244.1"	14	5	4	12	17	4	11	7	17	10	7	12	1	10	15	13	1	2	15	17
"NAP046356.1"	18	11	6	13	9	10	13	5	4	3	4	5	3	13	14	14	13	6	6	10
"NAP048198.1"	18	6	6	10	9	14	13	5	12	3	4	8	3	13	3	14	13	6	18	10
"NAP048817.1"	11	2	10	17	8	15	14	3	16	14	13	1	17	2	17	4	5	13	17	12
"NAP048841.1"	3	1	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NAP049315.1"	14	5	4	12	17	5	11	1	3	10	7	4	10	10	13	13	1	2	16	4
"NAP049544.1"	11	2	10	18	1	1	14	5	16	11	13	1	17	3	17	4	6	6	17	12
"NAP049824.1"	14	5	4	4	17	4	3	7	17	10	2	12	10	8	16	13	9	5	4	11
"NAP050049.1"	12	10	18	4	13	5	3	7	17	8	2	12	7	7	15	1	9	5	4	11
"NAP050653.1"	7	14	3	8	1	1	10	5	14	15	9	17	12	15	8	17	6	7	5	16
"NAP050965.1"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NAP051522.1"	3	1	12	3	12	18	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NAP052266.1"	4	15	13	15	6	17	6	9	10	5	15	16	11	11	7	15	4	9	10	9
"NAP052385.1"	18	6	6	18	9	1	13	5	12	12	4	8	3	13	3	9	13	6	12	10
"NAP052751.1"	17	18	1	1	6	7	6	17	6	16	15	18	11	8	1	2	18	15	2	5
"NAP053264.1"	6	8	14	11	18	16	18	15	18	6	18	6	1	6	2	18	18	9	1	5
"NAP053909.1"	6	3	15	2	3	4	13	10	3	18	11	2	16	8	13	12	4	9	12	14
"NAP054413.1"	3	15	1	15	6	4	6	16	10	8	15	11	11	8	4	15	11	3	2	7
"NAP054603.1"	3	1	12	18	12	1	13	5	13	2	5	11	4	4	3	6	13	6	12	17
"NAP055464.1"	8	11	11	3	12	18	7	2	4	3	17	5	13	18	4	14	3	12	6	17
"NAP056322.1"	14	5	4	12	17	9	11	1	8	10	7	2	5	8	13	13	1	2	16	4
"NAP056404.1"	8	14	6	8	14	11	5	12	14	11	17	5	12	3	14	14	3	11	5	16
"NAP056547.1"	18	6	6	18	9	1	13	5	12	11	4	8	3	5	3	14	13	6	12	10
"NAP056724.1"	6	8	14	15	18	4	18	9	1	6	11	6	1	11	7	18	4	9	1	14
"NAP056816.1"	2	4	15	2	5	14	12	10	5	18	16	9	10	8	16	12	7	14	11	7
"NAP057024.1"	3	17	12	3	12	4	4	11	13	2	5	11	4	4	9	6	10	8	15	15
"NAP057026.1"	4	3	13	15	16	11	5	9	1	5	11	16	14	11	7	15	4	11	10	14
"NAP057029.1"	9	9	7	9	2	9	2	14	8	10	3	2	5	16	12	16	2	18	9	18
"NAP057037.1"	3	1	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NAP057049.1"	2	4	15	2	5	4	12	10	5	18	2	12	16	8	16	12	7	14	11	17
"NAP057065.1"	2	4	15	12	5	4	12	10	5	10	2	4	10	8	16	13	7	14	11	7
"NAP057112.1"	14	5	18	4	13	4	3	7	17	8	2	12	1	10	15	13	9	5	4	11
"NAP057148.1"	3	1	12	3	12	18	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NAP057251.1"	3	1	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NAP057282.1"	12	10	18	4	13	5	3	7	17	8	2	12	10	7	15	1	9	5	4	11
"NAP057397.1"	14	5	4	12	17	4	11	1	15	10	7	4	1	10	13	13	1	2	16	4
"NAP057461.1"	3	17	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NAP057600.1"	3	10	18	3	13	4	3	7	17	8	2	12	7	7	15	6	9	5	15	17
"NAP058254.1"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NAP058291.1"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NAP058373.1"	18	15	13	15	13	17	3	9	1	3	15	8	11	11	7	15	11	3	10	11
"NAP058594.1"	3	1	12	3	12	4	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NAP059351.1"	3	1	12	3	12	4	4	11	17	2	2	12	4	4	9	6	10	8	15	17
"NAP060056.1"	14	5	4	12	17	4	11	7	10	10	2	4	11	8	16	13	7	2	2	4
"NAP061005.1"	3	1	12	3	12	4	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NAP061234.1"	17	8	1	1	6	7	15	15	18	6	18	18	18	6	1	2	18	15	2	5
"NAP061489.1"	3	1	12	10	12	18	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NAP061805.1"	14	5	4	12	17	8	11	1	15	10	7	4	2	10	11	13	1	2	16	4
"NAP061954.1"	11	1	10	17	8	15	14	3	16	14	13	1	17	2	17	4	10	13	17	12
"NAP062061.1"	3	1	12	3	12	18	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NAP066348.1"	14	5	4	12	17	16	11	1	3	10	7	4	16	10	13	13	1	2	16	4
"NAP067064.1"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NAP067089.1"	3	1	12	3	12	18	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NAP067097.1"	12	10	18	4	13	4	3	7	17	8	2	12	1	7	15	1	9	5	4	11
"NAP067254.1"	3	15	12	15	12	4	4	11	10	2	15	11	11	11	9	15	11	8	15	17
"NAP069079.1"	6	8	13	15	18	4	18	9	1	1	11	6	10	11	7	15	4	9	1	5
"NAP070880.1"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NAP070973.1"	17	18	1	1	6	7	6	17	10	6	18	18	1	6	1	2	18	15	2	5
"NAP071310.1"	3	1	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NAP071342.1"	12	17	18	4	11	5	3	7	2	8	1	12	7	7	10	7	9	5	14	15
"NAP071456.1"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NAP071486.1"	2	4	1	15	6	4	12	9	1	18	2	10	11	8	7	15	7	9	11	7
"NAP071826.1"	3	10	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NAP093077.001"	17	18	1	1	7	7	15	17	18	6	18	18	6	6	1	2	18	15	1	5
"NAP093966.001"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NAP093999.001"	17	18	1	1	6	7	6	17	10	6	15	18	11	6	1	2	18	15	2	5
"NAP094453.001"	13	12	2	6	14	12	1	6	9	13	6	17	15	14	6	11	16	7	7	8
"NAP100137.001"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NAP101564.1"	14	16	4	12	17	6	11	18	18	4	8	4	6	1	5	13	17	1	3	4
"NAP101637.1"	4	11	13	15	16	17	7	16	10	5	17	16	8	12	4	15	3	12	6	9
"NAP101659.1"	6	8	14	15	18	16	18	15	1	6	11	6	11	11	7	15	4	9	1	5
"NAP101960.1"	16	5	8	5	11	13	9	10	2	9	12	13	16	9	10	7	14	17	14	15
"NAP102091.1"	3	17	18	5	11	4	9	7	2	2	5	12	9	9	10	6	14	17	14	15
"NAP102119.1"	15	8	1	1	18	6	15	15	18	6	18	18	1	6	2	18	18	15	1	5
"NAP102400.1"	14	5	4	12	17	8	11	1	15	10	7	4	2	10	13	13	1	2	16	4
"NAP102462.1"	14	7	4	12	17	8	11	4	18	4	8	4	18	17	11	13	1	2	8	4
"NAP103111.1"	11	3	10	17	16	11	5	3	16	11	11	1	14	3	14	14	5	11	10	14
"NAP103878.1"	17	8	1	1	18	7	15	15	18	6	18	18	1	6	2	2	18	15	1	5
"NAP105867.1"	17	8	1	1	18	4	6	15	18	6	18	4	1	6	2	2	18	15	1	5
"NAP106553.1"	12	10	1	4	13	4	3	7	17	6	2	12	1	7	15	1	9	15	4	11
"NAP106668.1"	4	3	13	10	16	11	7	9	1	11	11	16	11	3	7	15	4	3	10	13
"NAP106922.1"	18	6	6	18	1	1	13	5	2	3	4	8	3	5	3	7	6	6	18	10
"NAP107388.1"	3	1	12	3	12	4	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NAP107779.1"	6	8	13	15	18	16	18	9	1	5	11	6	14	11	7	15	4	9	1	14
"NAP108202.1"	6	8	14	11	18	16	15	15	18	6	18	6	18	6	2	18	18	15	1	5
"NAP108362.1"	6	3	9	17	16	11	5	2	1	11	11	10	14	3	18	5	5	10	10	14
"NAP108417.1"	16	2	8	18	8	13	9	5	16	14	12	13	17	5	3	4	6	13	12	12
"NAP108437.1"	17	18	1	1	6	7	6	17	6	16	10	18	6	6	1	2	18	15	2	5
"NAP108451.1"	11	2	10	17	8	15	14	3	16	14	13	1	17	2	17	4	15	4	17	12
"NAP108459.1"	9	9	7	9	2	9	2	14	8	10	7	2	5	16	12	16	2	18	9	18
"NAP108516.1"	3	1	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NAP108526.1"	16	17	8	5	11	5	3	13	2	9	12	13	9	9	10	7	9	17	14	15
"NAP108602.1"	12	10	18	4	13	5	3	7	17	8	2	12	10	7	15	1	9	5	4	11
"NAP108679.1"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NAP108708.1"	12	17	18	4	11	5	3	7	2	8	1	12	7	7	10	7	9	5	14	15
"NAP108723.1"	3	10	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NAP112302.1"	14	5	4	12	17	5	11	7	17	10	7	4	16	10	13	13	1	2	16	4
"NAP113215.1"	12	17	18	4	11	5	3	7	2	9	1	12	9	7	10	7	9	5	14	15
"NAP113293.1"	15	16	1	12	7	6	16	18	11	6	18	4	6	6	5	13	17	15	3	4
"NAP114978.1"	17	18	1	1	6	7	6	15	18	6	18	18	1	6	1	2	18	15	2	5
"NAP115274.1"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NAP115296.1"	6	4	1	10	6	11	12	10	10	18	15	9	11	8	16	15	7	9	2	13
"NAP115318.1"	17	8	1	1	18	7	6	15	18	6	18	4	1	6	1	2	18	15	2	4
"NAP115402.1"	6	8	1	1	18	4	18	15	18	6	2	12	1	6	2	18	18	9	1	5
"NAP122697.1"	3	1	12	3	12	18	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NAP122972.1.1"	3	10	12	3	13	4	4	11	13	2	2	11	4	4	9	6	10	8	15	17
"NAP123216.1"	4	15	13	15	6	17	6	16	10	3	15	8	11	13	7	15	11	3	2	9
"NAP123300.1"	4	15	13	15	12	17	4	16	10	2	15	11	4	11	9	15	10	12	15	9
"NAP123493.1"	5	13	6	18	1	1	13	2	7	11	14	10	13	5	18	10	13	10	12	10
"NM_001001177"	9	9	7	9	2	9	2	14	8	10	3	2	5	16	12	16	2	18	9	18
"NM_001001179"	11	2	10	18	8	15	14	5	16	14	13	1	17	5	17	4	13	13	17	12
"NM_001001321.1"	15	16	17	7	7	6	16	18	11	7	10	14	6	1	5	8	17	1	3	4
"NM_001001326.1"	5	13	9	14	10	2	8	2	7	17	14	10	13	18	18	10	12	10	13	6
"NM_001001796"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NM_001001884"	4	11	13	10	9	17	7	16	4	11	17	16	8	12	4	14	3	3	6	9
"NM_001001892.1"	14	7	4	12	17	8	11	4	15	10	7	4	2	10	11	13	1	2	8	1
"NM_001001892.10"	14	7	4	12	17	8	11	4	15	10	7	4	2	10	11	13	1	2	8	1
"NM_001001892.9"	14	7	16	12	17	8	11	4	15	4	8	4	2	17	11	3	8	16	8	1
"NM_001001983"	18	2	6	18	14	1	13	5	16	14	13	17	12	5	3	4	13	6	5	10
"NM_001001983.1"	18	6	6	18	1	1	13	5	12	3	4	8	3	5	3	14	6	6	18	10
"NM_001002004.2"	5	13	9	14	10	2	8	2	7	17	14	10	13	18	18	10	12	10	13	6
"NM_001002268.1"	18	6	6	18	1	1	13	5	14	15	4	17	3	5	3	17	13	6	12	10
"NM_001002764.1"	17	18	1	1	7	7	15	17	18	6	10	18	6	6	1	2	18	15	3	5
"NM_001002764.3"	8	11	11	13	9	10	7	12	4	3	17	5	8	12	4	14	3	12	6	9
"NM_001002791"	3	3	12	15	18	4	4	9	1	2	11	12	10	11	7	6	4	9	15	17
"NM_001002842.1"	15	16	17	7	7	6	15	18	18	7	8	14	6	6	5	8	17	1	3	2
"NM_001002896"	8	14	6	8	14	1	10	5	14	15	9	17	12	15	14	14	13	7	5	16
"NM_001002927.1"	18	11	13	10	9	17	7	16	4	3	17	16	11	13	4	9	11	3	6	9
"NM_001003668"	15	8	1	1	18	16	15	15	18	6	18	4	1	6	2	2	18	15	1	5
"NM_001003672"	13	12	2	6	4	3	1	8	9	13	6	7	15	14	6	11	15	4	7	8
"NM_001003817.7"	13	12	10	6	4	15	1	8	16	14	13	1	15	5	6	4	15	4	17	8
"NM_001003910.1"	8	14	6	18	1	1	10	5	14	15	4	17	12	5	14	14	13	7	5	10
"NM_001003911"	18	14	6	10	9	1	13	5	4	11	17	5	12	3	14	14	13	12	5	13
"NM_001003912.1"	8	14	11	8	14	10	10	12	4	15	17	5	12	15	14	14	16	11	5	16
"NM_001004155"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_001004185"	10	8	14	16	18	16	18	15	18	4	18	3	1	17	2	18	8	16	1	1
"NM_001005223"	6	8	14	12	18	4	18	15	18	6	18	4	18	8	2	18	7	9	1	4
"NM_001005421.1"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_001005477.1"	12	10	18	4	13	5	3	7	17	8	2	12	7	7	16	1	9	5	4	11
"NM_001005507"	6	8	14	15	18	16	18	9	1	6	18	6	1	11	2	18	4	9	1	5
"NM_001005510.1"	18	6	6	18	1	1	13	5	12	17	4	8	3	5	3	10	6	6	12	10
"NM_001005868"	18	6	6	13	9	10	13	5	4	3	4	8	3	5	14	9	13	6	18	10
"NM_001007574.1"	18	6	6	18	1	1	13	5	4	3	4	5	3	5	14	14	13	11	18	10
"NM_001007581.1"	4	3	13	15	16	11	5	9	1	5	11	16	14	11	7	15	4	9	10	14
"NM_001008427.2"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NM_001008533.2"	6	8	5	11	18	16	18	15	18	1	18	6	10	6	2	18	1	9	16	3
"NM_001008542"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_001008548"	10	7	14	16	15	16	17	15	18	4	18	3	2	17	2	18	8	16	1	1
"NM_001008550.1"	3	10	12	3	12	18	4	11	13	8	1	15	7	4	9	6	10	8	15	17
"NM_001009545"	3	1	12	3	12	18	4	11	13	2	5	15	4	4	9	6	10	8	15	17
"NM_001009575"	4	3	13	15	16	17	5	9	1	5	11	16	14	11	7	15	4	3	10	14
"NM_001009949"	18	2	6	18	1	1	13	5	16	14	4	1	3	5	3	4	6	6	18	10
"NM_001010930"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NM_001011527"	12	10	18	4	13	5	3	7	17	8	2	12	7	7	15	1	9	5	4	11
"NM_001011756"	14	5	4	12	17	4	11	1	18	10	7	4	1	10	13	13	1	2	16	4
"NM_001011758"	18	6	13	11	3	14	13	9	12	12	11	8	3	13	3	9	4	3	18	14
"NM_001011848"	17	8	1	4	6	5	3	7	17	6	2	12	10	8	2	2	9	15	1	5
"NM_001012305"	18	11	6	13	9	10	13	12	4	3	4	8	3	12	14	14	3	12	18	10
"NM_001012726"	16	4	15	2	3	13	12	10	3	9	16	9	10	8	16	12	7	14	14	7
"NM_001013024"	8	14	3	8	14	12	10	12	14	15	9	17	12	15	14	14	16	7	5	16
"NM_001013025"	8	14	11	8	14	12	5	12	4	11	17	5	12	3	14	14	3	11	5	16
"NM_001013365"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	1	1
"NM_001013370.1"	8	14	6	18	14	1	5	5	16	15	9	17	12	5	14	14	13	11	5	10
"NM_001013370.2"	18	3	10	17	1	1	5	5	16	14	13	1	14	5	14	4	5	11	17	10
"NM_001013379"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	14	17	14	15
"NM_001013577.1"	15	8	14	1	18	16	15	15	18	6	18	4	18	6	2	2	18	15	1	5
"NM_001013741"	12	10	18	4	13	5	3	7	17	8	2	12	7	7	15	1	9	5	4	11
"NM_001013810"	4	3	13	15	18	17	18	9	1	5	11	16	14	11	7	15	4	3	10	14
"NM_001013813"	5	13	9	10	10	11	8	2	4	11	17	5	13	18	18	14	3	12	13	13
"NM_001013824.1"	14	7	14	16	15	16	17	15	18	4	8	4	18	10	11	18	1	16	16	4
"NM_001013832"	14	7	16	12	17	8	11	4	11	4	8	4	2	17	11	13	8	16	8	4
"NM_001014394"	16	17	8	5	11	13	9	13	2	9	12	13	9	9	10	7	6	17	14	15
"NM_001014900.1"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_001014900.2"	13	12	2	6	4	3	1	8	9	13	6	7	15	14	6	11	15	4	7	8
"NM_001014973.1"	4	3	13	15	16	11	5	9	1	5	11	16	14	11	7	15	4	3	10	14
"NM_001014974"	15	8	14	1	18	16	15	15	18	6	18	18	18	6	2	18	18	15	1	5
"NM_001014981"	8	3	11	13	16	11	5	12	4	11	17	5	14	3	14	14	3	11	10	14
"NM_001017959"	6	5	4	11	18	16	18	1	3	1	7	6	16	10	13	13	1	2	16	4
"NM_001024138"	3	1	12	3	12	4	4	11	13	2	5	11	4	4	9	6	10	8	15	17
"NM_001024468"	1	16	17	7	7	6	16	18	11	16	10	14	6	1	5	8	17	1	3	2
"NM_001024602"	11	2	10	18	8	15	14	8	16	14	13	1	17	2	17	4	15	13	17	12
"NM_001024720.1"	8	14	6	8	14	10	10	12	14	3	4	17	12	15	14	14	13	7	5	10
"NM_001024837"	17	15	13	15	6	14	6	9	10	12	15	8	11	13	7	9	11	3	2	5
"NM_001024837.1"	18	14	6	18	1	1	13	5	14	15	4	17	12	5	3	17	6	6	5	10
"NM_001024856"	5	13	9	14	10	2	8	2	7	17	14	10	13	18	18	10	12	10	13	6
"NM_001024856.1"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_001024911"	9	9	7	9	2	4	2	14	8	12	3	2	5	16	12	16	2	18	9	18
"NM_001024919"	7	14	3	8	14	12	10	6	14	15	9	17	12	15	8	17	16	7	5	16
"NM_001024931"	6	8	5	11	18	16	18	15	3	1	11	6	1	11	2	18	4	9	1	3
"NM_001024954"	4	15	13	10	6	17	7	16	10	3	15	16	11	13	4	15	11	3	2	13
"NM_001025067"	14	16	14	12	17	6	15	15	18	7	18	4	18	6	2	13	1	1	1	4
"NM_001025074.3"	2	9	1	9	5	9	12	14	8	10	18	2	10	8	16	16	7	14	11	7
"NM_001025074.6"	2	4	15	2	5	9	12	10	5	18	2	2	10	8	16	12	7	14	11	7
"NM_001025093.1"	15	8	14	1	18	7	15	15	18	6	18	18	1	6	2	18	18	15	1	5
"NM_001025250"	13	12	2	6	8	3	1	8	9	13	6	7	15	14	6	11	15	4	7	8
"NM_001025250.4"	13	12	2	6	4	3	1	8	9	13	6	7	15	14	6	11	15	4	7	8
"NM_001025250.8"	13	12	2	6	8	3	1	8	9	13	6	7	17	2	6	11	15	4	17	8
"NM_001025250.9"	13	12	10	6	4	3	1	8	9	13	6	7	15	14	6	11	15	4	7	8
"NM_001025305"	3	10	12	3	13	4	4	11	17	2	2	11	4	4	9	6	10	8	15	17
"NM_001025307.1"	11	2	10	17	8	15	14	3	16	14	13	1	17	2	17	4	5	13	17	12
"NM_001025365"	18	11	13	13	9	17	7	16	12	3	4	8	3	13	4	9	11	3	6	10
"NM_001025392"	18	6	6	18	1	1	13	5	12	3	4	8	3	5	3	4	13	6	12	10
"NM_001025566"	11	2	10	17	8	15	14	3	16	14	13	1	17	5	17	4	5	13	17	12
"NM_001025570.1"	17	18	1	1	6	7	6	17	6	6	18	18	11	6	1	2	18	15	2	5
"NM_001025577.1"	1	18	1	7	17	7	16	17	6	16	10	18	6	1	1	2	17	15	3	5
"NM_001025599"	10	8	14	16	18	16	18	15	18	4	18	6	1	17	2	18	8	16	1	1
"NM_001025602"	4	15	13	10	6	17	7	16	10	3	15	16	11	13	4	15	11	3	2	13
"NM_001025613.2"	8	3	6	17	16	1	5	5	16	14	4	1	14	5	14	14	5	11	10	10
"NM_001029856.1"	17	15	1	1	6	7	6	17	10	6	15	18	11	6	1	2	18	15	2	5
"NM_001029868.1"	12	10	18	4	13	5	3	7	17	8	1	12	7	7	15	1	9	5	4	11
"NM_001029933"	3	10	12	3	12	18	4	11	13	8	1	15	7	4	9	6	10	8	15	17
"NM_001029934"	4	3	13	15	18	17	18	9	1	5	11	16	14	11	7	15	4	9	10	14
"NM_001029982.1"	6	8	13	15	18	4	18	9	1	10	11	6	1	11	7	18	4	9	1	14
"NM_001029985"	3	17	12	3	11	18	4	11	2	2	5	15	9	4	10	7	10	17	15	15
"NM_001031622"	12	10	1	4	13	4	3	7	17	6	2	12	10	7	15	1	9	15	4	11
"NM_001031814.1"	6	3	7	18	3	9	13	9	1	2	11	2	16	11	3	12	13	9	12	14
"NM_001033040"	13	12	2	6	4	3	1	8	9	13	6	7	15	14	6	11	15	4	17	8
"NM_001033126"	1	18	1	1	6	7	6	17	6	16	10	18	6	6	1	2	18	15	2	5
"NM_001033136"	10	7	16	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_001033145"	7	14	3	6	14	12	10	6	14	15	9	17	12	15	8	17	16	7	7	16
"NM_001033173"	14	8	14	12	17	16	15	15	18	7	18	4	18	6	2	18	1	1	1	4
"NM_001033174"	8	3	13	13	16	11	5	9	1	5	11	16	14	11	14	14	4	11	10	14
"NM_001033175"	8	11	11	10	9	10	7	12	4	11	17	5	8	12	14	14	3	12	6	13
"NM_001033181"	6	3	5	11	3	16	18	1	3	1	11	6	16	10	13	5	1	9	16	3
"NM_001033257"	18	6	6	18	1	1	13	5	7	17	4	8	3	5	3	10	6	6	12	10
"NM_001033258.1"	11	2	10	6	8	15	14	8	16	14	13	1	17	2	17	4	15	13	17	12
"NM_001033261"	14	5	4	9	17	9	2	10	8	10	7	2	16	8	16	13	2	14	9	18
"NM_001033268"	6	15	13	15	6	17	6	9	1	6	15	6	11	11	7	15	4	3	2	5
"NM_001033280"	2	4	15	2	5	14	12	10	5	18	16	8	10	8	16	12	7	14	11	7
"NM_001033290"	17	18	1	1	18	7	15	15	18	6	18	18	18	6	1	2	18	15	2	5
"NM_001033314"	18	6	6	18	1	1	13	5	4	3	4	5	3	13	14	14	6	6	18	10
"NM_001033318"	4	3	13	15	16	11	5	9	1	5	11	16	14	11	14	14	4	11	10	14
"NM_001033341.2"	18	3	6	18	14	1	13	5	16	14	4	1	12	5	14	4	13	6	12	10
"NM_001033371"	7	14	3	6	14	12	10	6	9	15	9	17	15	15	8	17	16	7	7	8
"NM_001033375.1"	10	7	16	16	15	8	17	4	15	4	8	3	2	10	11	3	1	16	16	1
"NM_001033383"	8	11	11	13	9	10	7	12	4	3	17	5	8	12	4	14	3	12	6	9
"NM_001033422"	5	13	9	14	10	2	8	2	7	17	14	10	13	18	18	10	12	10	13	6
"NM_001033431.1"	10	8	14	16	15	16	17	15	18	4	18	3	18	17	2	18	8	16	1	1
"NM_001033484"	17	15	1	10	6	4	6	17	10	6	15	10	11	8	1	2	7	15	2	5
"NM_001033489"	18	6	6	2	5	14	13	5	12	18	4	9	3	5	3	12	13	6	12	10
"NM_001033489.1"	18	15	13	13	9	17	7	16	10	3	4	8	8	13	4	9	11	3	6	9
"NM_001033534"	17	13	1	1	6	7	6	15	10	6	15	18	11	6	1	2	18	15	2	5
"NM_001033535"	10	7	14	16	15	8	17	4	15	4	8	3	2	17	11	3	8	16	8	1
"NM_001033543"	15	16	17	1	7	6	15	15	18	7	18	14	18	6	5	8	17	1	3	2
"NM_001033550"	5	13	9	14	10	2	8	2	7	17	14	10	13	18	18	10	12	10	13	6
"NM_001033960"	7	14	6	18	1	1	10	5	14	15	9	17	12	5	14	17	6	7	5	10
"NM_001035123"	9	9	7	9	2	14	2	14	12	12	3	8	11	13	12	9	2	3	9	18
