"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"AK085208"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	11	10	6	16	11
"AK085299"	1	10	10	7	15	2	6	17	6	15	10	7	4	14	3	11	14	1	13	13
"AK085324"	9	17	7	15	4	13	6	8	12	17	14	9	14	4	14	2	5	9	6	6
"AK085487"	16	6	3	13	2	4	10	6	15	11	5	11	8	1	5	15	12	13	3	1
"AK085813"	1	5	4	16	6	12	8	12	7	4	3	6	16	2	10	13	4	3	8	16
"AK085879"	7	7	10	14	7	5	16	15	11	10	6	13	15	14	13	1	3	2	13	17
"AK085971"	17	5	4	16	2	12	8	6	6	4	5	6	16	2	10	13	4	3	11	16
"AK086066"	14	3	12	14	15	11	17	16	11	15	6	8	5	14	6	1	3	2	13	13
"AK086068"	10	12	7	7	15	2	6	13	6	17	16	7	4	10	3	6	14	1	8	3
"AK086142"	1	2	4	14	14	17	9	4	15	14	8	10	15	14	13	13	3	2	13	7
"AK086193"	16	6	3	13	2	4	10	6	15	7	5	11	8	11	5	4	12	13	3	1
"AK086298"	17	5	4	16	6	14	8	12	7	4	3	6	16	2	10	13	4	3	11	16
"AK086373"	10	12	7	7	15	2	6	8	6	17	16	7	4	10	3	6	14	1	8	11
"AK086417"	6	12	11	7	17	17	6	5	6	17	16	7	4	9	7	5	1	1	8	1
"AK086428"	1	10	10	14	16	11	1	17	11	5	10	12	15	14	6	1	3	2	13	13
"AK086436"	17	5	4	16	6	12	8	12	7	4	3	6	16	2	10	13	4	3	11	16
"AK086438"	16	6	3	7	2	4	10	6	6	7	5	11	8	11	5	4	12	13	3	1
"AK086525"	10	12	7	7	15	2	6	13	6	17	16	7	4	10	3	8	14	1	8	3
"AK086550"	7	7	12	14	7	5	16	15	11	10	6	13	15	13	13	1	3	16	15	17
"AK086611"	12	16	6	11	7	5	17	14	11	10	6	13	9	13	13	14	2	16	15	7
"AK086756"	1	10	7	7	15	2	6	8	6	17	10	7	4	10	3	11	14	1	8	3
"AK086823"	10	17	7	16	4	2	6	8	14	17	14	7	4	2	3	13	14	1	8	3
"AK086839"	10	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	10	6	16	11
"AK086853"	7	7	12	14	7	5	16	15	11	10	6	13	15	13	13	1	3	16	15	17
"AK086893"	10	11	7	8	12	2	6	13	12	8	15	14	4	7	3	6	6	9	16	11
"AK087052"	9	17	8	15	4	13	14	8	16	17	14	9	14	4	9	2	5	5	1	6
"AK087146"	14	8	13	12	16	11	15	11	8	2	17	8	10	5	6	8	16	2	13	13
"AK087183"	10	11	7	4	12	2	6	13	14	17	15	7	4	7	3	6	14	1	8	11
"AK087204"	10	12	7	7	15	2	6	8	6	17	16	7	4	10	3	4	14	1	8	1
"AK087208"	8	15	8	2	3	10	6	7	16	17	9	15	3	3	9	17	5	5	1	5
"AK087219"	9	17	7	7	4	2	6	8	6	17	14	7	4	4	3	2	14	1	8	6
"AK087344"	10	12	7	7	2	2	10	6	6	7	16	7	4	10	3	4	14	1	8	1
"AK087447"	1	10	10	8	16	14	1	17	12	5	10	12	10	5	6	8	6	9	13	13
"AK087532"	1	10	7	7	4	2	6	8	12	17	10	12	4	4	3	2	14	1	8	6
"AK087588"	4	14	1	17	9	17	2	5	17	9	12	16	1	9	17	12	11	11	12	14
"AK087662"	17	5	4	16	6	12	8	12	7	4	3	6	16	2	10	13	4	3	11	16
"AK087765"	10	12	7	7	4	2	6	8	6	17	16	7	4	4	3	2	14	1	8	6
"AK088165"	15	14	17	9	9	7	3	10	3	1	11	16	6	6	8	3	15	14	12	14
"AK088451"	11	11	7	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	11
"AK088462"	15	2	17	10	14	6	9	4	3	14	8	2	17	1	8	10	15	10	17	10
"AK088795"	7	7	16	1	1	5	16	15	2	10	2	1	17	1	1	10	13	15	5	17
"AK088900"	10	12	13	7	15	2	15	11	6	2	16	7	4	10	3	8	14	1	8	4
"AK089002"	16	6	3	13	1	4	10	6	15	11	5	11	8	1	5	15	12	13	3	12
"AK089137"	10	12	13	7	15	2	15	11	6	2	16	7	4	10	3	8	14	1	8	4
"AK089167"	4	4	1	17	8	3	13	5	10	9	12	4	12	9	17	12	8	11	10	2
"AK089203"	6	5	4	11	17	17	8	12	5	4	3	10	1	12	10	5	1	3	11	7
"AK089251"	12	7	12	14	7	5	16	16	11	10	6	13	9	13	13	14	2	16	15	17
"AK089261"	1	10	10	14	7	17	9	4	15	14	10	13	15	14	13	1	3	2	13	17
"AK089361"	6	7	14	10	1	5	16	4	1	11	8	1	17	1	4	15	13	15	9	12
"AK089422"	7	7	16	14	7	5	16	15	11	10	6	13	15	14	13	1	3	2	13	17
"AK089503"	6	10	11	11	17	17	9	4	5	14	8	10	1	12	7	5	1	8	17	7
"AK089684"	14	8	13	8	16	14	15	11	8	2	10	12	10	5	6	8	16	2	13	13
"AK089858"	10	17	7	7	4	2	6	8	6	17	14	7	4	4	3	2	14	1	8	6
"AK089906"	16	6	3	13	2	4	10	6	15	7	5	11	8	11	5	15	12	13	3	1
"AK090023"	1	17	7	7	16	2	6	8	12	17	14	7	4	2	3	13	14	1	8	16
"AK090188"	12	3	12	14	7	11	16	16	11	10	6	13	15	14	13	1	3	2	13	17
"AK090196"	1	10	10	7	14	17	9	4	6	14	10	12	15	14	13	1	3	2	13	4
"AK090371"	10	17	7	8	12	2	6	8	12	17	14	14	4	4	3	2	14	1	8	3
"AK122407"	4	9	1	7	2	9	13	5	6	9	12	4	13	9	17	12	11	11	10	9
"AK122497"	14	8	13	8	15	14	15	11	8	2	17	8	10	5	3	11	16	17	2	13
"AK129146"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"AK131152"	14	8	13	12	15	14	15	11	10	15	12	8	10	5	17	11	16	17	2	13
"AK131952.1"	7	7	16	1	7	5	16	15	1	10	6	13	9	8	13	10	13	15	5	17
"AK132225"	7	7	16	1	7	5	16	15	11	10	6	13	15	14	13	10	3	2	5	17
"AK133309"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"AK133311"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"AK133600"	1	10	10	8	16	13	1	17	12	5	10	12	14	4	14	2	6	9	6	6
"AK133637"	15	14	7	7	9	7	3	10	3	1	11	16	6	6	8	3	14	1	8	14
"AK133644"	17	5	4	16	6	12	8	12	6	4	16	7	16	2	10	13	4	3	11	16
"AK134382"	16	12	4	7	2	4	10	6	6	7	16	7	16	11	10	4	14	1	3	1
"AK134975"	6	5	4	11	7	17	16	12	11	15	6	10	16	14	13	1	1	3	13	7
"AK135203"	9	17	7	15	4	13	6	8	12	17	14	9	14	4	14	2	5	5	6	6
"AK135556"	10	5	4	16	6	2	8	12	7	4	3	6	16	2	10	13	4	3	8	3
"AK136089"	1	10	10	14	16	11	1	17	10	5	10	12	15	14	17	1	3	2	13	13
"AK137182"	2	7	2	17	14	5	2	4	17	12	8	2	1	15	1	10	3	7	4	10
"AK137406.1"	9	17	7	15	4	10	6	8	16	17	14	9	3	3	9	17	14	5	8	6
"AK137700"	10	12	13	12	15	17	15	11	8	15	16	8	5	10	6	8	16	17	2	4
"AK137811"	15	2	17	10	14	7	9	4	3	14	8	11	6	6	7	3	15	10	17	10
"AK137981.1"	9	17	7	15	4	13	6	8	16	17	14	9	14	4	14	2	5	9	6	6
"AK139365"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	10	6	16	11
"AK139420"	7	7	16	14	7	5	16	15	11	10	6	13	15	14	13	10	3	2	13	17
"AK139458"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"AK140877"	16	6	3	7	2	4	10	6	6	7	5	7	8	11	5	4	12	13	3	1
"AK140938"	10	12	7	7	15	2	6	11	6	17	16	7	4	10	3	8	14	1	8	11
"AK141429"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	11
"AK141470.1"	1	12	10	7	15	11	1	11	6	2	16	12	15	14	6	8	3	2	13	4
"AK141527"	7	7	16	1	7	5	16	15	2	10	8	13	15	8	1	10	3	15	5	17
"AK141586"	14	8	13	12	15	14	15	11	8	2	17	8	10	5	6	8	16	17	2	13
"AK141627"	3	7	14	1	1	5	11	2	1	10	2	1	17	8	4	14	13	16	9	17
"AK141675"	10	12	7	7	15	2	8	12	6	4	16	7	4	10	3	8	14	1	8	3
"AK141844"	17	5	4	16	6	17	8	12	7	4	3	6	16	2	10	13	4	3	11	3
"AK145002"	7	7	16	1	7	5	16	15	2	10	6	13	9	8	1	10	13	15	5	17
"AK145430"	3	7	14	1	7	5	16	2	1	10	6	1	9	8	13	14	2	16	9	17
"AK147309"	16	6	3	13	2	4	10	6	15	7	5	11	8	11	5	4	12	13	3	1
"AK147402"	11	11	9	2	12	16	12	7	14	8	15	14	3	7	15	6	17	6	1	11
"AK148229"	7	7	12	1	7	5	16	15	11	10	6	13	9	8	13	1	2	16	5	17
"AK148836"	7	7	16	1	7	5	16	15	11	10	6	13	9	13	13	15	2	16	5	17
"AK151977"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	9	16	11
"AK152688"	7	7	12	14	7	5	16	15	11	10	6	13	9	14	13	1	3	2	13	17
"AK153784"	15	14	17	9	9	7	3	10	3	1	11	16	6	6	8	3	15	14	12	14
"AK154113"	9	17	7	7	4	2	6	8	12	17	14	7	4	4	3	2	14	1	8	6
"AK154201"	16	6	3	13	2	4	10	6	15	7	5	11	8	11	5	4	12	13	3	1
"AK155624"	3	1	14	17	1	8	11	2	1	10	2	1	17	1	4	15	13	7	9	12
"AK156117"	1	10	10	8	16	2	1	17	12	5	10	12	4	10	3	11	14	17	8	13
"AK157817"	14	9	1	5	15	14	13	11	10	9	12	4	13	5	17	11	11	11	10	13
"AK160168"	13	13	5	3	10	1	5	3	13	6	7	5	11	8	16	9	9	4	7	8
"AK160524"	14	8	13	12	15	14	15	11	8	2	17	7	10	5	3	11	16	17	2	13
"AK161163"	9	17	7	15	4	2	6	8	14	17	14	9	4	4	3	2	14	1	8	3
"AK161729"	2	4	2	17	17	17	2	1	17	12	4	10	1	12	2	16	1	8	4	2
"AK161835"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"AK162653"	10	11	13	4	15	2	15	11	14	2	16	7	4	10	3	8	10	17	16	11
"AK163138"	1	10	10	14	16	9	13	5	10	5	10	12	15	14	17	1	3	2	13	9
"AK164121"	1	10	10	8	16	2	6	8	12	17	10	7	4	14	3	2	14	1	8	3
"AK164337"	6	16	6	11	11	1	4	14	11	16	1	13	9	13	11	14	2	16	15	7
"AK164904"	13	13	5	1	10	1	16	3	13	6	7	5	9	8	16	14	9	4	7	8
"AK166315"	6	2	11	10	14	17	9	4	5	14	8	10	1	12	10	10	1	10	17	7
"AK167730"	3	7	14	11	7	5	11	2	1	10	2	1	1	8	13	15	13	16	9	7
"AK170049.1"	14	8	13	12	15	14	15	11	8	2	17	8	10	5	6	8	16	17	2	13
"AK170053"	9	17	8	15	4	13	6	8	16	17	14	9	14	4	14	2	5	9	6	6
"AK170263"	13	16	6	3	11	1	4	14	9	16	1	5	9	17	11	14	9	4	7	8
"AK170670"	6	4	2	11	8	3	2	2	17	12	6	17	1	15	2	16	8	7	4	2
"AK170747"	14	8	13	12	16	14	15	11	8	2	17	8	10	5	6	11	16	17	2	13
"AK171093"	12	3	12	11	7	5	17	16	11	10	6	13	9	13	13	14	2	16	15	7
"AK171669"	7	7	16	10	14	6	9	4	2	14	8	2	17	1	1	10	13	15	5	10
"AK171738"	1	10	7	7	4	2	6	8	12	17	14	7	4	4	3	2	14	1	8	3
"AK171849"	9	17	7	7	4	2	6	8	6	17	14	7	4	4	3	2	14	1	8	6
"AK171904"	1	12	7	7	15	2	6	6	6	7	16	7	4	10	3	4	14	1	8	4
"AK172935"	3	7	14	13	1	8	11	2	1	11	2	1	17	1	4	15	13	15	9	12
"AK202246"	7	7	12	1	7	5	16	15	11	10	6	13	9	13	13	14	2	16	15	17
"AK220117"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"AK220319"	1	9	10	8	16	11	1	17	10	5	10	12	13	9	17	12	11	11	13	9
"AK220477"	9	17	7	7	4	2	6	8	6	17	14	9	4	4	3	2	14	1	8	6
"AV079128"	4	14	7	5	9	9	13	5	10	1	12	16	6	9	17	12	14	14	8	14
"AV080718"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"AV152162"	10	11	7	8	12	2	6	13	14	17	15	14	4	7	3	6	14	9	16	11
"AV242843"	9	17	7	15	4	13	6	8	12	17	14	9	14	4	14	2	5	9	6	6
"AW212856"	12	3	12	1	7	5	17	16	11	10	6	13	9	13	13	14	2	16	15	17
"AW551795"	17	5	4	16	6	12	8	12	7	4	3	6	16	2	10	13	4	3	11	16
"AY061882"	10	17	7	8	4	2	6	8	12	17	14	12	4	4	3	2	14	9	6	6
"AY071903"	17	5	4	16	6	12	8	12	6	4	11	6	16	2	10	13	4	3	11	16
"AY151141"	8	17	7	15	4	2	6	8	16	17	14	7	4	4	3	17	14	1	8	11
"AY169783"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"AY172399"	10	12	7	7	15	2	6	12	6	4	16	7	4	10	3	13	14	1	8	3
"AY236491"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"AY341879"	1	10	7	7	4	2	6	8	12	17	14	9	4	4	3	2	14	1	8	6
"AY895789"	10	12	7	7	15	2	6	8	6	17	16	7	4	10	3	13	14	1	8	3
"BB426169"	9	17	8	15	4	13	14	8	16	3	14	9	14	4	9	17	5	5	1	6
"BC002117"	17	5	4	16	6	12	8	12	7	4	3	6	16	2	10	13	4	3	11	16
"BC002159"	9	17	7	15	4	13	6	8	3	17	14	9	14	4	14	2	14	1	8	6
"BC005685"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"BC005705"	7	7	16	10	14	6	9	15	2	10	8	2	15	1	1	10	3	15	5	10
"BC010322"	17	5	4	11	7	17	8	12	6	15	6	10	16	14	13	13	4	3	13	7
"BC010340"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"BC019508"	10	17	7	7	4	2	6	8	14	17	14	9	4	4	3	6	14	1	8	3
"BC020078"	3	1	15	6	1	8	7	2	4	11	13	1	2	1	4	15	13	15	9	12
"BC021394"	1	10	10	8	16	11	1	17	12	5	10	12	15	14	10	1	3	2	13	13
"BC022180"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"BC022737"	9	17	7	15	4	13	6	8	16	17	14	9	14	4	14	2	14	1	8	6
"BC023004"	13	7	5	1	7	5	16	15	11	10	6	13	9	8	13	14	2	16	5	17
"BC025030"	17	5	4	16	6	12	8	12	7	4	3	6	16	2	10	13	4	3	11	16
"BC025200"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	11
"BC025219"	2	4	2	17	8	3	2	1	17	12	4	17	1	15	2	16	8	7	4	2
"BC027306"	6	2	14	13	1	8	11	2	15	11	2	1	17	1	4	15	13	10	9	12
"BC028435"	1	10	11	7	2	17	9	4	6	14	10	10	15	14	7	5	3	2	17	1
"BC029185"	10	11	9	4	12	2	12	13	14	8	15	14	4	7	3	6	14	6	16	11
"BC030170"	14	8	13	12	15	14	8	12	7	15	17	8	10	5	6	8	4	17	2	13
"BC030180"	9	17	7	7	4	2	6	8	6	17	14	7	4	4	3	2	14	1	8	6
"BC031778"	1	10	10	8	16	2	1	17	12	5	10	12	4	5	3	2	6	9	6	13
"BC032216"	16	6	3	13	2	4	10	6	15	7	5	11	8	11	5	4	12	13	3	1
"BC034114"	9	17	7	7	4	2	6	8	6	17	14	7	4	4	3	2	14	1	8	6
"BC037194"	14	8	13	12	15	14	15	11	8	2	15	14	10	5	15	11	10	17	2	11
"BC038492"	10	10	7	8	12	2	6	13	12	17	15	14	4	5	3	11	6	9	6	3
"BC038662"	12	3	12	14	5	11	17	16	11	15	6	8	5	13	13	1	2	16	10	13
"BC048838"	9	17	7	15	4	2	6	8	12	17	14	9	4	4	3	2	14	1	8	6
"BC049128"	10	12	7	7	15	2	6	11	6	17	16	7	4	10	3	12	14	1	8	11
"BC049570"	3	7	14	11	1	8	11	2	1	11	2	1	17	1	4	15	13	15	9	12
"BC049928"	1	6	10	14	15	11	15	11	6	15	10	7	5	14	6	1	16	2	13	13
"BC050140"	13	16	6	1	7	5	16	14	11	10	6	13	9	13	13	14	2	16	15	17
"BC050827"	6	16	6	11	11	5	4	14	9	16	1	10	1	12	11	14	2	16	15	7
"BC051479"	3	13	14	1	1	5	11	2	1	10	2	1	9	8	4	14	13	4	9	17
"BC052554"	1	3	12	14	16	11	17	16	7	15	6	8	10	14	13	1	4	2	13	13
"BC055752"	10	12	7	7	15	2	6	8	6	17	16	7	4	10	3	4	14	1	8	3
"BC056974"	13	13	5	3	10	1	5	3	13	6	7	5	11	17	16	9	9	4	7	8
"BC057074.1"	9	17	7	15	4	13	6	8	16	17	14	9	14	4	14	2	5	5	8	6
"BC060127.1"	1	10	10	8	16	14	1	17	12	5	10	12	15	14	6	8	3	2	13	13
"BC061469"	1	10	10	14	7	5	13	12	7	15	10	13	15	14	13	1	3	2	13	9
"BC064765"	7	7	12	11	7	5	16	15	11	10	6	13	9	13	13	14	2	16	15	17
"BC066851"	2	14	2	17	9	7	2	1	17	12	4	17	6	6	2	16	8	14	12	14
"BC080768"	1	10	10	14	16	11	1	17	8	5	10	12	15	14	6	1	3	2	13	13
"BC083072"	11	11	7	4	12	16	12	13	14	8	15	14	4	7	3	6	14	1	8	3
"BC085283"	3	13	14	1	10	1	5	3	1	6	2	1	11	8	4	9	13	4	7	8
"BC100408"	1	10	10	14	7	11	1	17	11	5	10	12	15	14	13	1	3	2	13	4
"BC107687"	17	5	4	16	6	12	8	12	7	4	3	6	16	2	10	13	4	3	11	16
"BC125442"	5	1	15	1	13	15	7	9	4	13	13	3	2	16	12	7	7	15	5	17
"BC141113"	14	8	13	12	15	14	15	11	8	2	17	8	10	5	6	8	16	17	2	13
"BE570772"	1	6	3	14	7	11	10	6	15	7	10	11	15	14	5	1	3	2	13	1
"BE915090"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"BE980346"	3	1	14	1	1	8	7	15	1	10	13	1	9	16	4	7	7	12	9	17
"BF228116"	16	6	3	11	2	17	10	6	15	7	5	11	8	11	5	4	12	13	3	1
"BF721801"	12	3	12	11	8	3	17	16	11	12	6	13	9	13	13	14	2	16	15	7
"BG067131"	4	9	1	5	8	3	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"BG070263"	12	3	12	14	7	5	16	16	11	10	6	13	15	14	13	1	3	16	13	17
"BG073133"	12	6	3	11	1	17	4	2	11	11	1	10	9	11	13	15	2	16	9	7
"BG083266"	15	14	17	9	9	7	3	10	3	1	11	16	6	6	8	3	14	14	12	14
"BQ033444"	4	9	1	17	8	3	2	5	17	9	12	4	12	9	2	12	11	11	10	9
"BU504102"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"BU511373"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"BX529199"	7	7	16	1	7	5	16	15	11	10	6	13	9	8	13	14	2	16	5	17
"CA495516"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"CA586632"	13	16	6	1	7	1	4	14	11	16	6	5	9	13	11	14	2	16	15	8
"CJ042244"	9	9	7	15	5	9	6	8	10	17	14	9	13	9	14	2	14	1	8	6
"CJ243128"	12	3	12	11	7	17	17	16	11	15	6	10	5	13	13	1	2	2	15	7
"CO044622"	1	3	12	14	7	17	16	16	11	15	6	13	15	14	13	1	3	2	13	4
"D83202"	3	1	14	6	13	15	7	9	1	13	13	1	2	16	4	7	7	12	14	15
"D89677"	10	11	9	4	12	14	12	13	14	8	15	14	7	5	15	11	10	17	16	11
"DV045548"	3	2	14	10	1	8	11	2	1	14	2	1	17	1	4	15	13	10	9	12
"ENSMUST00000000187"	6	6	11	11	17	17	9	4	5	7	8	10	1	12	7	5	1	8	17	7
"ENSMUST00000004574"	7	7	14	13	1	8	11	2	1	11	2	1	17	1	4	15	13	15	9	12
"ENSMUST00000005507"	9	17	7	15	4	2	6	8	16	17	14	9	4	4	3	2	14	1	8	6
"ENSMUST00000007977"	14	8	13	12	15	14	15	11	8	2	17	8	10	5	15	11	10	17	2	11
"ENSMUST00000009695"	13	16	6	1	7	5	4	14	11	10	6	13	9	8	13	14	2	16	15	17
"ENSMUST00000016274"	16	6	3	13	2	4	10	6	15	7	5	11	8	11	5	4	12	13	3	1
"ENSMUST00000019066"	13	16	6	3	11	1	4	14	9	16	1	5	9	8	11	14	9	16	15	8
"ENSMUST00000019268"	11	15	7	2	4	10	6	8	16	17	14	15	3	7	9	6	17	5	1	5
"ENSMUST00000019955"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	11
"ENSMUST00000021742"	15	14	17	9	9	7	3	10	3	1	11	16	6	6	8	3	15	14	12	14
"ENSMUST00000023433"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"ENSMUST00000025177"	7	10	16	10	14	6	9	4	2	14	8	2	15	1	1	10	3	10	17	10
"ENSMUST00000025897"	8	17	8	15	4	10	6	8	16	17	14	15	3	4	9	2	5	5	1	6
"ENSMUST00000026133"	12	3	12	11	7	5	17	16	11	10	6	13	9	13	13	14	2	16	15	7
"ENSMUST00000028363"	2	4	1	17	8	3	2	1	17	12	4	4	12	15	2	16	8	7	4	2
"ENSMUST00000029355"	8	15	8	2	3	10	14	7	16	3	9	15	3	3	9	6	17	5	1	5
"ENSMUST00000029651"	6	6	3	11	7	17	9	4	5	7	6	10	1	12	7	4	1	8	15	7
"ENSMUST00000031652"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"ENSMUST00000031823"	4	9	1	5	5	9	13	5	10	9	12	4	12	9	17	12	11	11	10	9
"ENSMUST00000032270"	13	13	5	3	10	1	5	3	13	6	7	5	11	17	16	9	9	4	7	8
"ENSMUST00000039199"	7	7	12	14	7	5	16	15	11	10	6	13	15	14	13	10	3	2	13	7
"ENSMUST00000042042"	6	3	12	11	17	17	17	16	5	15	6	10	1	12	13	5	1	16	15	7
"ENSMUST00000042322"	15	14	7	9	9	2	6	8	14	17	11	16	4	4	3	6	14	14	8	14
"ENSMUST00000043693.1"	9	17	7	7	4	2	6	8	6	17	14	7	4	4	3	2	14	1	8	6
"ENSMUST00000043958"	17	5	4	16	6	12	13	12	10	4	12	6	16	2	10	13	4	3	11	16
"ENSMUST00000044527"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"ENSMUST00000047715"	17	5	4	16	6	12	8	12	6	4	3	6	16	2	10	13	4	3	11	16
"ENSMUST00000047891"	1	10	10	7	16	17	6	8	6	15	10	7	4	14	3	11	14	1	13	13
"ENSMUST00000048965"	14	10	10	8	16	14	1	11	12	5	10	7	10	5	3	11	14	17	13	13
"ENSMUST00000050671"	11	11	9	4	12	2	12	13	14	8	15	14	4	7	3	6	17	6	16	11
"ENSMUST00000051043"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"ENSMUST00000052403"	7	7	12	14	7	5	16	15	11	10	6	13	9	13	13	1	2	16	15	17
"ENSMUST00000052624"	16	12	7	7	2	2	6	8	6	17	16	7	4	11	3	4	14	1	8	1
"ENSMUST00000054333"	4	4	1	5	5	9	13	5	10	9	12	4	12	9	17	12	8	11	10	9
"ENSMUST00000055261"	3	2	14	17	1	8	11	2	1	14	2	1	17	1	4	15	13	10	9	12
"ENSMUST00000056756"	14	8	13	12	15	14	15	11	8	2	16	8	10	5	6	11	16	17	2	13
"ENSMUST00000056955"	4	4	1	5	8	3	13	5	10	9	12	4	12	9	17	12	11	11	10	9
"ENSMUST00000058358"	14	8	13	12	15	14	15	12	7	15	17	8	10	5	6	8	16	17	2	13
"ENSMUST00000058444"	17	12	4	7	9	2	8	12	6	4	16	7	4	10	10	13	14	3	8	16
"ENSMUST00000058713"	15	14	17	9	9	7	3	10	3	1	11	16	6	6	8	3	15	14	12	14
"ENSMUST00000059329"	15	14	17	9	9	7	3	10	3	1	11	16	6	6	8	3	15	14	12	14
"ENSMUST00000059428"	9	17	8	15	4	13	6	8	16	17	14	9	14	4	14	2	5	5	6	6
"ENSMUST00000059507"	10	11	9	4	12	2	12	13	14	8	15	14	4	7	3	6	10	6	16	11
"ENSMUST00000059651"	15	14	17	9	9	7	3	10	3	1	11	16	6	6	8	3	15	14	12	14
"ENSMUST00000060283"	1	10	10	14	16	17	1	17	10	5	10	12	5	14	6	1	11	2	13	13
"ENSMUST00000061273"	1	10	10	14	16	11	1	17	8	5	10	12	15	14	6	1	3	2	13	4
"ENSMUST00000061569"	16	3	12	11	7	5	10	6	11	7	6	13	15	13	13	4	3	16	3	4
"ENSMUST00000061823"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"ENSMUST00000062283"	11	11	9	4	12	16	12	13	14	8	15	14	7	7	15	6	17	6	16	11
"ENSMUST00000062902"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"ENSMUST00000063656"	6	2	11	10	14	6	9	4	5	14	8	10	1	1	7	5	1	8	17	10
"ENSMUST00000063955"	8	15	8	2	3	10	14	7	16	3	9	15	3	3	9	17	17	5	1	5
"ENSMUST00000063975"	2	4	2	17	8	3	2	1	17	12	4	4	12	15	2	16	8	11	10	2
"ENSMUST00000065049"	13	16	6	1	10	1	5	3	11	6	7	5	9	8	13	14	2	16	15	8
"ENSMUST00000066005"	11	11	7	4	12	16	6	13	14	17	15	14	4	7	3	6	14	6	8	3
"ENSMUST00000066533"	17	5	12	11	7	17	8	12	7	15	6	10	15	14	13	1	3	2	11	7
"ENSMUST00000066813"	6	4	11	11	17	17	2	2	5	11	2	10	1	12	2	5	1	8	9	7
"ENSMUST00000067049"	1	8	13	12	15	11	15	11	8	15	17	8	5	5	6	8	16	17	13	13
"ENSMUST00000067972"	1	10	10	8	16	2	6	17	12	5	10	12	4	4	14	2	14	1	6	6
"ENSMUST00000068397"	4	9	1	5	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"ENSMUST00000068438"	4	9	1	14	5	9	13	5	10	9	12	4	13	9	17	12	11	11	10	9
"ENSMUST00000068927"	6	5	4	13	14	12	10	4	15	11	8	6	8	1	10	13	4	3	11	7
"ENSMUST00000069543"	1	10	10	14	16	12	13	5	10	15	10	6	15	14	10	1	3	2	13	9
"ENSMUST00000069654"	1	10	7	8	15	2	6	8	12	17	16	7	4	10	3	2	14	1	8	3
"ENSMUST00000069918"	2	4	2	17	8	3	2	1	17	12	4	17	12	15	2	16	8	7	4	2
"ENSMUST00000069955"	7	7	5	1	7	5	16	15	1	10	7	13	9	8	13	14	9	15	5	17
"ENSMUST00000070021"	9	17	7	15	4	13	6	8	12	17	14	9	14	4	14	2	14	9	6	6
"ENSMUST00000070085"	17	5	4	16	6	12	8	12	7	4	3	6	16	2	10	13	4	3	11	16
"ENSMUST00000070119"	7	7	16	1	7	5	16	15	1	10	2	13	9	8	1	10	13	15	5	17
"ENSMUST00000071067"	10	11	7	8	15	2	6	13	12	17	16	7	4	10	3	11	14	1	8	11
