"B1"	"B2"	"B3"	"B4"	"B5"	"B6"	"B7"	"B8"	"B9"	"B10"	"B11"	"B12"	"B13"	"B14"	"B15"	"B16"	"B17"	"B18"	"B19"	"B20"
"BG083266"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"BQ033444"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"BU504102"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"BU511373"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"BX529199"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"CA495516"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"CA586632"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"CJ042244"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"CJ243128"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"CO044622"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"D83202"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"D89677"	2	2	1	2	1	3	1	3	2	2	3	2	2	2	1	1	2	2	2	1
"DV045548"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	3	3	1	3
"ENSMUST00000000187"	1	1	2	3	3	2	1	1	1	3	2	2	2	1	2	3	3	1	3	2
"ENSMUST00000004574"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000005507"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000007977"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	2	3	2	2	3	2
"ENSMUST00000009695"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000016274"	1	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000019066"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000019268"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000019955"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000021742"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000023433"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000025177"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"ENSMUST00000025897"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000026133"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	3	1	3	1	3
"ENSMUST00000028363"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000029355"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000029651"	1	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000031652"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"ENSMUST00000031823"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000032270"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000039199"	1	1	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000042042"	1	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000042322"	2	1	2	3	3	2	2	1	1	3	2	2	2	2	1	1	3	1	3	1
"ENSMUST00000043693.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000043958"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000044527"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000047715"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000047891"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000048965"	1	1	2	2	3	3	1	1	1	2	2	2	2	2	2	3	3	2	3	2
"ENSMUST00000050671"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000051043"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000052403"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000052624"	1	1	2	2	1	3	2	3	1	2	3	3	2	3	1	3	3	1	3	1
"ENSMUST00000054333"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000055261"	3	3	3	3	2	1	3	2	3	1	1	1	3	1	2	2	3	3	1	3
"ENSMUST00000056756"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000056955"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000058358"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000058444"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000058713"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000059329"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000059428"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000059507"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000059651"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000060283"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000061273"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000061569"	1	1	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000061823"	1	1	3	3	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000062283"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000062902"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000063656"	1	3	3	3	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000063955"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000063975"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000065049"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000066005"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000066533"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000066813"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	3	3	3	1	3
"ENSMUST00000067049"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000067972"	2	1	2	2	3	3	1	1	1	3	3	2	2	2	1	1	2	2	2	1
"ENSMUST00000068397"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000068438"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000068927"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"ENSMUST00000069543"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000069654"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000069918"	1	1	2	3	3	2	1	1	1	3	2	2	2	1	2	3	3	1	3	2
"ENSMUST00000069955"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000070021"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000070085"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000070119"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000071067"	2	1	2	2	3	3	1	1	1	2	3	2	2	2	1	1	2	2	2	1
"ENSMUST00000071248"	1	1	2	3	2	2	3	2	3	3	2	1	2	1	2	3	3	3	3	2
"ENSMUST00000071473"	1	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"ENSMUST00000071680"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000072612"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	3	3	1	3
"ENSMUST00000074808"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000074862"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000075869.1"	1	1	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000077662.6"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000077662.8"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000077662.9"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000082405"	2	2	2	2	3	3	2	1	1	2	2	3	2	2	1	1	2	2	3	1
"ENSMUST00000084200"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000085418"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000086399.3"	1	1	2	3	1	2	2	3	1	3	3	3	2	3	2	3	3	1	2	2
"ENSMUST00000086399.5"	2	1	2	3	1	3	2	3	2	3	3	3	1	3	2	1	3	1	2	1
"ENSMUST00000087235"	1	1	2	3	2	2	3	2	3	1	1	1	2	1	2	3	3	3	1	2
"ENSMUST00000087871"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000088333"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000090277"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000090409"	1	1	2	3	3	2	3	1	1	3	2	1	2	1	2	3	3	1	3	2
"ENSMUST00000090457"	2	2	1	2	1	3	2	3	1	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000091218"	1	1	2	2	3	3	1	1	1	2	2	2	2	2	2	3	3	2	3	2
"ENSMUST00000091807"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000092597"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000092720.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000093178"	1	1	2	3	3	2	1	1	1	1	2	2	2	2	2	3	3	3	3	2
"ENSMUST00000093967"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000094977"	1	1	3	1	2	2	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000095183"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000095222"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000095408"	2	2	1	2	1	3	1	3	2	2	3	2	2	2	1	1	2	2	2	1
"ENSMUST00000095448"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000097350"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000099416"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000099923"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000101465"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000102939"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000103299"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000103330"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000103347"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000103355"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000103397"	2	2	1	2	3	3	1	1	1	2	3	2	2	2	1	1	2	2	2	1
"ENSMUST00000103398"	2	2	1	2	3	3	1	3	1	2	3	2	2	3	1	1	2	2	2	1
"ENSMUST00000103424"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000105693.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000105793"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000106437"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"ENSMUST00000106657"	2	1	2	2	3	2	1	1	1	3	2	2	2	2	1	1	2	1	2	1
"ENSMUST00000106746.1"	2	2	1	2	1	3	1	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000106924"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	3	3	1	3
"ENSMUST00000107026"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000107563"	1	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000107693.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000107835"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000107892"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000107980"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000108056"	1	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000108212"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	2	3	3	2	3	2
"ENSMUST00000108241"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000109104"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000109162"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000109262"	1	1	2	3	2	2	1	2	3	1	1	1	3	1	2	3	3	3	3	2
"ENSMUST00000109558"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000110120"	1	1	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000110529"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000110553"	1	1	2	2	3	2	1	1	1	2	2	2	2	2	2	3	3	2	3	2
"ENSMUST00000111089"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000111263.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000111263.2"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000111476"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000111524"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000111720"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000111749"	2	2	1	2	3	3	1	1	2	2	2	2	2	2	1	1	2	2	2	1
"ENSMUST00000111773"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000111790"	1	3	3	3	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"ENSMUST00000111820"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	2	3	3	2	3	2
"ENSMUST00000111949.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000111997"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	2	1	3	1	3	2
"ENSMUST00000112433"	1	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"ENSMUST00000112597"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"ENSMUST00000112797"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000113047"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000113532"	1	1	2	3	2	2	1	2	3	1	1	2	2	1	2	3	3	3	3	2
"ENSMUST00000113617"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000113829"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000114065"	1	1	2	3	2	2	1	2	3	3	2	2	2	1	2	3	3	3	3	2
"ENSMUST00000114066"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000114197"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000114270"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000114428"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000115360"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000115643"	1	3	3	3	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"ENSMUST00000115868"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000116375"	1	1	1	2	3	3	1	1	1	2	2	2	2	2	1	1	2	2	2	2
"ENSMUST00000117355"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000117537"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	2	1	2	1	2	2
"ENSMUST00000118113"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000119025"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000119792"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000120381.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000120450"	1	1	2	3	3	2	3	1	1	3	2	2	2	2	2	3	3	1	3	2
"ENSMUST00000120664"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"ENSMUST00000120818"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"ENSMUST00000121746"	1	1	2	3	3	2	2	1	1	3	2	3	2	3	2	3	3	1	3	2
"J05020"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"K02899"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"L23423"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"L38281"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"L78788"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"M19413"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"M22012.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"M28382"	1	1	3	3	2	2	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"M28998.5"	1	3	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"M29244"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"M29475.2"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"M57999.2"	3	3	3	3	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"M63554"	1	1	2	2	3	3	1	3	2	2	3	2	2	2	2	3	3	2	2	2
"M77747"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"M89800"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	3	3	3	1	3
"NAP000001.074"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP000003.005"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	2	2	3	3	1	3
"NAP004513.003"	2	1	2	2	3	3	1	1	1	2	3	2	2	2	1	1	2	2	2	1
"NAP005818.001"	1	1	3	1	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"NAP012030.001"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP014312.001"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP017019.001"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP017066.001"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP018089.001"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP019640.001"	1	1	2	3	3	2	1	1	1	3	2	2	2	1	2	3	3	1	3	2
"NAP020861.001"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP023145.001"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP025218.001"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	3	3	1	3
"NAP025478.001"	1	1	2	3	3	2	1	1	1	3	2	2	2	1	2	3	3	1	3	2
"NAP025894.1"	1	1	2	3	2	2	3	1	3	3	1	2	2	1	2	3	3	3	3	2
"NAP026680.1"	1	1	2	3	3	2	3	1	1	3	2	1	2	1	2	3	3	1	3	2
"NAP026710.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP027441.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP027600.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	3	3	1	3
"NAP027677.1"	1	1	3	3	2	2	3	2	3	1	1	1	3	1	2	3	3	3	1	2
"NAP027946.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP028689.1"	1	1	2	3	3	2	2	1	1	3	2	3	2	2	2	3	3	1	3	2
"NAP029197.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP029503.1"	1	1	2	3	2	2	3	2	3	1	1	2	2	1	2	3	3	3	3	2
"NAP029896.1"	1	1	2	2	3	2	1	1	1	3	2	2	2	2	2	1	2	1	3	2
"NAP030542.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP030614.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP030809.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP030846.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP030857.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP030988.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP031332.1"	1	1	2	3	2	2	3	1	3	3	2	1	2	1	2	3	3	1	3	2
"NAP031654.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP032490.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP032847.1"	2	2	1	2	1	3	2	3	2	2	3	2	1	2	1	1	2	2	2	1
"NAP032866.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP033010.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP035135.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NAP035242.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP035629.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP036887.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP037294.1"	1	1	2	3	3	2	2	1	1	3	2	2	2	2	2	1	3	1	3	2
"NAP037408.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP037463.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP037824.1"	1	1	2	3	2	2	3	1	3	3	2	1	2	1	2	3	3	3	3	2
"NAP038043.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP038609.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP039455.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP040394.1"	2	2	1	2	1	3	2	3	2	3	3	3	1	3	1	1	2	2	2	1
"NAP040551.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP040555.1"	1	1	2	2	1	3	1	1	2	2	3	3	2	3	2	3	3	2	2	2
"NAP041383.1"	2	2	1	2	1	3	2	3	2	2	3	3	1	3	1	1	2	2	2	1
"NAP042147.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP042820.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP043344.1"	1	1	2	3	2	2	3	1	3	3	1	1	2	1	2	3	3	1	3	2
"NAP043477.1"	2	1	2	3	1	2	2	1	1	3	2	3	2	3	2	1	3	1	3	1
"NAP044523.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP045186.1"	3	3	3	1	2	1	3	2	3	1	1	1	3	1	3	2	1	3	1	3
"NAP045477.1"	1	1	2	3	3	2	1	1	3	1	2	2	2	1	2	3	3	3	3	2
"NAP045499.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP045863.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP046039.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP046242.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
"NAP046244.1"	3	3	3	3	2	1	3	2	3	1	1	1	3	1	2	3	3	3	1	3
"NAP046356.1"	1	1	2	2	3	3	1	1	1	2	2	2	2	2	1	1	2	2	3	2
"NAP048198.1"	1	1	2	3	3	2	1	1	1	3	2	2	2	2	2	3	3	1	3	2
